Sample_ID,Grade,Prep_of_Mining__Electricity_kWh,Prep_of_Mining__Carbon_kgCO2e,Prep_of_Mining__NaturalGas_Nm3,Prep_of_Mining__WasteWater_L,Prep_of_Mining__LiquidFuel_L,Prep_of_Mining__Fluorine_g,Prep_of_Mining__SO2_g,Actual_Mining__Electricity_kWh,Actual_Mining__Carbon_kgCO2e,Actual_Mining__NaturalGas_Nm3,Actual_Mining__WasteWater_L,Actual_Mining__LiquidFuel_L,Actual_Mining__Fluorine_g,Actual_Mining__SO2_g,electricity_kwh,Grinding__Carbon_kgCO2e,Grinding__NaturalGas_Nm3,Grinding__WasteWater_L,Grinding__LiquidFuel_L,Grinding__Fluorine_g,Grinding__SO2_g,Pressure_Digestion__Electricity_kWh,Pressure_Digestion__Carbon_kgCO2e,Pressure_Digestion__NaturalGas_Nm3,Pressure_Digestion__WasteWater_L,Pressure_Digestion__LiquidFuel_L,Pressure_Digestion__Fluorine_g,Pressure_Digestion__SO2_g,Clarification__Electricity_kWh,Clarification__Carbon_kgCO2e,Clarification__NaturalGas_Nm3,Clarification__WasteWater_L,Clarification__LiquidFuel_L,Clarification__Fluorine_g,Clarification__SO2_g,Precipitation__Electricity_kWh,Precipitation__Carbon_kgCO2e,Precipitation__NaturalGas_Nm3,Precipitation__WasteWater_L,Precipitation__LiquidFuel_L,Precipitation__Fluorine_g,Precipitation__SO2_g,Seed_Separation__Electricity_kWh,Seed_Separation__Carbon_kgCO2e,Seed_Separation__NaturalGas_Nm3,Seed_Separation__WasteWater_L,Seed_Separation__LiquidFuel_L,Seed_Separation__Fluorine_g,Seed_Separation__SO2_g,Washing_Filtering_1__Electricity_kWh,Washing_Filtering_1__Carbon_kgCO2e,Washing_Filtering_1__NaturalGas_Nm3,Washing_Filtering_1__WasteWater_L,Washing_Filtering_1__LiquidFuel_L,Washing_Filtering_1__Fluorine_g,Washing_Filtering_1__SO2_g,Washing_Filtering_2__Electricity_kWh,Washing_Filtering_2__Carbon_kgCO2e,Washing_Filtering_2__NaturalGas_Nm3,Washing_Filtering_2__WasteWater_L,Washing_Filtering_2__LiquidFuel_L,Washing_Filtering_2__Fluorine_g,Washing_Filtering_2__SO2_g,Calcination__Electricity_kWh,Calcination__Carbon_kgCO2e,Calcination__NaturalGas_Nm3,Calcination__WasteWater_L,Calcination__LiquidFuel_L,Calcination__Fluorine_g,Calcination__SO2_g,electricity_kwh.1,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
L-412,Low,0.025142189645457298,0.015987667333315424,0.0017071586650100141,0.2060609141814748,0.005965109550482863,0.0003444900918931188,0.0025728670478584272,0.0685511935963867,0.04106582119188322,0.0050344064935549755,0.5190336587720839,0.014816575615197454,0.0008212064051295947,0.006866780131618402,0.2005890395254267,0.12284871443017696,0.008741775051887734,0.8590403444599118,0.009861274219665952,0.001394928774194968,0.010012202646706778,0.4684097792109012,0.2579295072805524,0.03393446024288615,1.7241696226256606,0.02078224960442789,0.00213304767651927,0.01158168911181841,0.17842047594107738,0.10167911773584204,0.0070346113176793365,1.1259535548943647,0.006814507430086273,0.0006790659134769121,0.0050352869570124414,0.15065963507610705,0.08408606499404467,0.006266109357170174,0.7942037383821395,0.00430363522885594,0.0010327306825050832,0.00411291086057858,0.08437378044643135,0.04779178061375176,0.003269693416248049,0.5348394605792111,0.002651627457891667,0.0005038105188206591,0.0033599425292536087,0.11393804271948958,0.06648401288899466,0.00258999639480129,0.7839378270664455,0.0033931887145060608,0.0004144110710907374,0.0035694803498620103,0.07705649178365229,0.046634192649031576,0.0017352749402030662,0.5371466524416457,0.0023251284560066323,0.0002632029242841611,0.002435166331435462,0.5704782112802395,0.38483418066813135,0.05252772834849596,0.33259577333569823,0.024710968786172155,0.0016668498514053577,0.015430407081247795,1.9832733674539051,1.215451709542575,0.12111737941990958,7.222813031081806,0.09649953356661035,0.009365993160999227,0.06503409771044602
L-413,Low,0.027039040467075854,0.015673857400080544,0.0017201331755795155,0.204855193153372,0.006101653346278103,0.0003388829081743943,0.002628379621761308,0.07154256131733812,0.04220579367694663,0.005112823886339071,0.5007847813412001,0.014371389342663238,0.0008470287788303981,0.006625440695837615,0.20455291000816558,0.12037541888765639,0.008917687325621385,0.8634074692322549,0.010121056926360799,0.0013718926226850062,0.009508562111508986,0.4930684600833771,0.27067688869780077,0.034541432435480766,1.6742386288550994,0.020923896778097025,0.002168788941780578,0.012188087996421364,0.1719245131730559,0.09903277505142298,0.006725850289197803,1.1332525266130902,0.006508138175610104,0.000676039948783196,0.0051389711303186855,0.1491583542170914,0.08311699492665538,0.006069822418731909,0.7557935411337758,0.004213806226761093,0.0009769827191408737,0.004213621327754344,0.08677633063646485,0.046517259896436756,0.003469904427239597,0.511116656270408,0.0026742372397926275,0.0005302317141470642,0.0032932324074942745,0.11318551919343986,0.06592444589848465,0.0025539828358601495,0.8129217692075793,0.0035785019265281675,0.0004167664593076877,0.0033987993138899293,0.07583550669733591,0.04339063846846959,0.001735317168325751,0.564252413310721,0.0023415741538956427,0.00026694601342512007,0.002351574896163545,0.5975932589312621,0.38861568220894527,0.05089604390747748,0.3307361507887447,0.02456451611193336,0.0016603542575987353,0.015245395966895184,1.9605675595004675,1.175330876332409,0.11826672838661813,7.270904177247475,0.09560105540645311,0.009210675352174114,0.06425629643428943
L-414,Low,0.02654185566495051,0.016935526432067777,0.001675809324225991,0.20075089116266842,0.0059252306168586745,0.00033782709136869924,0.0024172903245094097,0.0665420036553248,0.04433402582440281,0.005148987528926508,0.5080566186372173,0.01436853133675638,0.0008404190244984367,0.006610653362848708,0.2038535546188756,0.11987146888607579,0.008562133757580864,0.8275612797762104,0.00947341579542155,0.0013717807943020761,0.009214462101979386,0.48380108762789126,0.26989030737821645,0.032577852759009825,1.719106730778731,0.020753063125932166,0.002071209808453767,0.011599278730294035,0.17605974552724796,0.09563066667774685,0.006831458330302545,1.1235517958345893,0.0069861614645165965,0.0006894254978229076,0.005157472509819169,0.15828326373838372,0.08770804583431231,0.006227401492441359,0.7427889370482296,0.004181368079242157,0.0010226816747638018,0.004278165521914279,0.08604163815914254,0.04683024648426579,0.003475626056657818,0.4987051572921162,0.0026249158807869757,0.0005050359639614943,0.0034335751791991997,0.10927556704672631,0.06545533101364188,0.0026414463869831274,0.8345291524096254,0.0034231635358311714,0.00041952403472788507,0.0035406536091865523,0.07546938670148308,0.04535927116979029,0.001663715332645431,0.5400200199186942,0.0023735386847549235,0.0002728025225479759,0.002358742967330215,0.5998917153590296,0.38671720319935843,0.05106386428485793,0.344702032350767,0.024865753837078775,0.0017131566418866272,0.015743612424531192,1.9601098065301827,1.1787814618468888,0.12075663700228978,7.278493153621217,0.09786919612969991,0.009157851939975375,0.06483525167831357
L-415,Low,0.025495666667598303,0.015211517664305965,0.001722791323963209,0.20419575997563588,0.0060262857191635535,0.0003572230223922665,0.0025859072148243854,0.06676857160349674,0.04350790797828541,0.005104258786630445,0.5033816399825288,0.014695063877200666,0.0008539475934836933,0.006992511432643618,0.206393014520045,0.12068879127911908,0.00808075475229274,0.8614240834186919,0.009915053497506992,0.0013580917025210937,0.009799687181293143,0.4877504528379117,0.2744217470053818,0.03491396107218663,1.683724165356475,0.020256647038847563,0.0020368723604233846,0.011594581476710239,0.17134067415419707,0.1001640875960568,0.006760509231438372,1.0978831904206232,0.006948988646604301,0.0006794099236767648,0.005046935626056607,0.15571325942484393,0.08443588714059218,0.0060502717259928885,0.7622972377210471,0.004338869475520948,0.0010288034932742815,0.004263504083807652,0.08758420038619158,0.04782602084443261,0.003481144361433422,0.5236711849172491,0.0025543674295607334,0.0005049902248890587,0.0033888675591406156,0.11057760185624789,0.06807408604233817,0.0025853564663925466,0.7927687667080943,0.003509864150118332,0.0004005842264353039,0.0036717886790622284,0.07587863535184125,0.04398635510439238,0.0016828609789602041,0.5493487128831354,0.002283486653290394,0.0002556926870996802,0.0023668158369195337,0.6001521338147839,0.3761952207248342,0.05026695666014573,0.3369153956501886,0.025568461132839043,0.001643776360695482,0.015470652729015192,1.981915176470538,1.1706394894618708,0.11908646163613391,7.422516207336346,0.09502998746673688,0.009223419679495299,0.06464392824688239
L-416,Low,0.025368937380871474,0.016001120873470366,0.0017310852616915138,0.20281540784823932,0.006000420677190543,0.00034136882536151854,0.0026565606719272075,0.06965698747843688,0.0419243217664595,0.0051047205146847454,0.4711024966048045,0.014791012639196159,0.0008378277151558037,0.006628224332952653,0.2062910684906469,0.12454214843893786,0.008877292867338175,0.8327999708195988,0.01051826818776647,0.0014009449932807175,0.009530763050755646,0.4971900909413357,0.27264104465810957,0.033718934858854716,1.6887337267227738,0.020554941471779272,0.002050231640751567,0.011987892583725956,0.16818274070576944,0.09847216375865897,0.006414016149928897,1.122220361791405,0.0069188718667515395,0.0006605898944246423,0.005222690402515256,0.14969086171892948,0.08538783021166035,0.005884789780256261,0.7508932830140885,0.004385419417130628,0.000964681256964401,0.004255199276564906,0.08409105061162905,0.046681675966557194,0.0034457625234184837,0.516281389786891,0.0025408549058274586,0.0005120007112485499,0.003447865360417764,0.1130440555067098,0.06711792599638425,0.002587924711323269,0.8247097375396789,0.0034395944630319754,0.00042127549833612587,0.00345170059854431,0.0760960539680972,0.044181129477399925,0.0016648796291100195,0.549178336507933,0.002324401050856527,0.0002688451518043968,0.002361160916776638,0.5725877810710452,0.3802596206519068,0.05098991810408362,0.3483217128180514,0.025365121578448495,0.001700858026595362,0.015575533186765349,1.9626658828449732,1.1497526649935337,0.11968528473870262,7.38269472010334,0.09464920259079931,0.009170473899394925,0.06403090699324965
L-417,Low,0.025930178622783077,0.016472795107809333,0.001695221536336329,0.20731096400649446,0.006313225374977757,0.0003312086937896033,0.0025827333999914547,0.06883655847390759,0.04348756140654781,0.00500609501293738,0.5222730041865918,0.014420150582135074,0.0008495755225407516,0.006815424204866338,0.20521746963385173,0.1232636031194888,0.008244450544250987,0.8659650804179195,0.010070563821153533,0.001374028210097872,0.009528247944346011,0.4504949626684721,0.26554030713506177,0.03366058203715993,1.7368934294306173,0.020886738774026414,0.001986017027609245,0.011458070248798339,0.17929198950437475,0.09415391763484278,0.006927719593950557,1.1322947884902363,0.0067976964990553316,0.0006668201366680282,0.005044050091041545,0.15287850290141458,0.08642375426993679,0.006040023114293281,0.7442930967180023,0.004194562826841204,0.0009939892524863311,0.004127921743711124,0.08385791750543234,0.046886157476550346,0.0033705047251580684,0.4953919732428078,0.0026113317815830398,0.0005006532487210954,0.0033706974823974212,0.11282582205675958,0.06673229210091644,0.0024780258049914975,0.7937430822910568,0.003551768974335582,0.00040183820157947984,0.0037704690660422644,0.0715079343568375,0.04462980968686369,0.0018148883184641257,0.5541256914563597,0.002277198432825537,0.00026384369887039384,0.002444357875287148,0.6042305009267402,0.393313879991537,0.05026712378233416,0.3164258377429397,0.025723581017601096,0.0016964793803663722,0.015376644478965792,1.9719315161263045,1.1839852310522752,0.12209365692571181,7.32304688820235,0.09485223053116976,0.009293696342286332,0.0649173961171
L-418,Low,0.02469405963036638,0.016179332684319054,0.001727035437797138,0.2054950380377997,0.006018521570152415,0.0003335531081768493,0.00260731302901958,0.06928538756782364,0.041637222743206984,0.0052238319755214336,0.5440504930706141,0.01393634405839435,0.0008593796325865145,0.007039913852266234,0.20633829875295523,0.12281231429669714,0.00873061338826732,0.8477507362755805,0.009821416651820118,0.0014006687556902377,0.009457766382197735,0.49065789415889743,0.26744990783056416,0.03421483852895543,1.7055406293163573,0.02048346015253308,0.0020447204907449537,0.012113220185780649,0.16689962343680398,0.0986298689864339,0.006866259557864907,1.135984674555932,0.006796734165056702,0.0006762578644593469,0.005100978526938712,0.14818572372617778,0.08732110044512204,0.005743518778823354,0.7751463597787482,0.004223679523079031,0.001002938779885805,0.004128139751641655,0.08433197301880002,0.047296715777475684,0.0033440965985797517,0.5023426150353829,0.002509164539753528,0.000528244503475533,0.00340979274255555,0.11090863880780039,0.06321914798173467,0.0024125503761352183,0.7994300439771433,0.0035969656326274423,0.0004295113089135267,0.003508493334821053,0.07161916759284816,0.04247058117858828,0.0016572649344777353,0.5435964668407723,0.002329937906110365,0.000263654631045905,0.002354872441236513,0.5816777440331241,0.37877911128564823,0.052061304140377344,0.3412100671319321,0.02525167101549993,0.0016932305770856763,0.015052124972077025,1.9879365661508874,1.1882134967717664,0.1200523731053412,7.395444661768251,0.09480150302129078,0.009296282442377011,0.06479941484289302
L-419,Low,0.026431783502418676,0.016381446792103956,0.001717598304127386,0.2044329828598741,0.006222931985739782,0.0003426299810588897,0.0025159547133751636,0.07036237891688182,0.04438737500134067,0.005143759328099674,0.49010793622236826,0.014777649650115033,0.0008538392332916761,0.006623143296173574,0.20897929569029636,0.12603162237677445,0.008349618097621518,0.8164670356489104,0.010070061334063575,0.0013676395347707706,0.009489587108979682,0.4799547891851635,0.26215281565460336,0.034446035327528074,1.6878611698623587,0.020444604850485323,0.002055049324520901,0.011876529615297648,0.17007749309949977,0.09842883610586962,0.006960548942827848,1.0971409889994272,0.006595865377215236,0.0006833097586826491,0.005276556870854624,0.1478315325040179,0.0867889418019245,0.006198255881917471,0.7142034233891318,0.004486919897694651,0.0010056352568504235,0.004238968205790003,0.08213806687866973,0.0456276183640082,0.0034277436420255924,0.49782057240368294,0.002579393163576569,0.0005140301838999901,0.003392405012957167,0.10806454110705165,0.06602399417305739,0.002674896709689735,0.7937578491441998,0.003501295297110726,0.0004112402069945636,0.003571117552090388,0.07340520778591451,0.044329223478208044,0.0017001513546420549,0.5224042669379652,0.0024146457752603693,0.00026436202158674663,0.002307062181161735,0.5777091332671368,0.36476822822969307,0.051692743092597616,0.34113694591380495,0.024164641580636827,0.001681028125736507,0.015300695618909961,1.9870667220868667,1.1774689767125874,0.12303944293574255,7.276871228505425,0.09531661205060932,0.009287880134261097,0.065139895051712
L-420,Low,0.024697005819397534,0.015776969996502313,0.0017283200829523323,0.20034813597533044,0.00589457322813789,0.00034792395069827795,0.0025283572791088187,0.06613371247166847,0.040845489244577114,0.00497220668975964,0.5257111765327328,0.014334411682297276,0.0008463497856869027,0.007114369296164835,0.208242041493887,0.11805116728732584,0.00858704989672396,0.8030518630754531,0.010204010727567379,0.0014116562165330312,0.009385386174421426,0.489175523568132,0.26613745807247857,0.033715291098166664,1.6954173861307988,0.02106484098749592,0.0021095432184123717,0.011731891231070895,0.17273875937793215,0.09512058697762328,0.007064155313105715,1.0961706677596954,0.006912578579437015,0.0006715094351983704,0.005081923622957407,0.14629132384928833,0.0851093978667543,0.006124463561585382,0.7432836883237482,0.004280111001300226,0.0009886195177083862,0.004192384979659249,0.08510876803005236,0.04742409424585018,0.003538444814368499,0.5076745899184718,0.0024700119514638056,0.0005006991305328325,0.0032961931850914537,0.11613314927580903,0.06682942582000014,0.002639786979114563,0.8152372597524649,0.0035303321559725185,0.0004168594130412103,0.0035396380846033923,0.07553807802834443,0.04507101102684361,0.0017779713080540139,0.5650520454434553,0.0023451627171093047,0.0002761378273830807,0.002464652525732669,0.6083020381493429,0.3840769085554653,0.05199049319383871,0.3341989093837701,0.02567298705020256,0.0016608291493582837,0.015768018088214795,1.9745536936786146,1.1703345165684933,0.12311966669437785,7.292042994375717,0.09622226274270573,0.009210063714061717,0.06441065717468453
L-421,Low,0.025905441500979027,0.016529685521787893,0.0017141167622568199,0.2077711286285999,0.005967069315432787,0.00033327576493159534,0.002533513385842589,0.06876887761345334,0.04346380339680107,0.005310391822298274,0.4952590695828598,0.014517625005373867,0.000857394405637892,0.006568911191037158,0.19599514247596728,0.12061523090659676,0.009058127290646261,0.8055997531418277,0.010150152058410824,0.0013801226571282055,0.009679430809401634,0.46773614060449203,0.2752900789359655,0.03460096865042437,1.749586873460145,0.020825437440571103,0.002145647881377134,0.01194956791699431,0.16979289529472852,0.0967923044465762,0.00698639749302604,1.1040644650698768,0.007021518930089353,0.0006744291122205279,0.004970401810002499,0.14536197730509318,0.08543336579542184,0.006023823150941562,0.7806838762652865,0.004339549366852935,0.0010223095842369398,0.004330071213905664,0.08546841782605352,0.046340389554478376,0.00342693735659193,0.5263090772782588,0.0025928505131581196,0.0005268998064077742,0.003342600725504803,0.11209781692208073,0.0654342504395196,0.0025447311464136804,0.7887330186692355,0.0036120296993234764,0.0004010052154574587,0.003561813835648513,0.07273605982618256,0.04536153764663143,0.0016911279214210262,0.5646526788085444,0.002359259160014949,0.0002639873308015736,0.0023841245842028944,0.5906919928431132,0.3894023440524821,0.05153795299120421,0.3393912664451798,0.024706606263757046,0.0016225175959753905,0.015184152327271265,1.97099657448753,1.1663027827942472,0.12088759858033336,7.41076493446221,0.0968883369811687,0.009006236173774928,0.06535291924282051
L-422,Low,0.02633722661932985,0.01651822881926642,0.0016336137157825497,0.20619098481896322,0.006069207389595822,0.0003469122587303195,0.002514189054254352,0.0658347835485115,0.043804649584443675,0.0052340941260868605,0.5087461995934688,0.014407788132391878,0.0008749544333285062,0.006618812373247079,0.20204229451924724,0.12142928863677711,0.008910692140784188,0.8190003784249721,0.009950901504627359,0.0013615167982965093,0.009323622533705535,0.4937461619963568,0.2626471373207544,0.03543025672668168,1.664067576993105,0.020874895451757334,0.002005486898576611,0.01167054369075266,0.16577105658026922,0.09960571483077876,0.007046208915942799,1.1160812398513489,0.00710634944028831,0.0006548382482699228,0.005124825357818865,0.14825472412715732,0.08537157214409317,0.006103755541471213,0.7477937539151459,0.004265254035040227,0.0009975255850376878,0.00411516488062248,0.08586166533044239,0.046221749882466544,0.0033906575986635957,0.5350730355503547,0.002625792322158022,0.0005234218995676862,0.003372927950591349,0.11059112932513218,0.06598387292042868,0.0025494756273178416,0.8255901577113288,0.003553692334328423,0.00040388983212908113,0.0036599185062203238,0.07475481230842654,0.04428701621891598,0.0016996902301501626,0.554401414389862,0.002318029862057588,0.0002725068983021445,0.0024246793832393932,0.5844448555845966,0.38796482305394714,0.050750459283150924,0.32906204451727517,0.0252757702387053,0.0016997407221039814,0.01511515791394611,1.9806507039083834,1.1726046585608567,0.12190155998104352,7.334323051161431,0.09473019166805942,0.009306217651151938,0.06408644342530165
L-423,Low,0.026279916239548333,0.015942723723843318,0.0016690553272928103,0.20424462482636066,0.006015507077313108,0.00033781255882842114,0.0024809227708158356,0.06626707660349904,0.0431643657237034,0.0052706307024104485,0.48364091591725467,0.014284259361646704,0.0008381504058493116,0.006862181178800376,0.20280368289603248,0.12147917983904313,0.008421782763207146,0.8099735715722098,0.00963593996699801,0.0013464872196937722,0.009734269298164218,0.4962669984669773,0.2672162511056049,0.033549364236258324,1.717129923374373,0.020847707500694552,0.0021105488651452825,0.012067449335388022,0.16426971380339242,0.09808255519538166,0.006387331043594584,1.1432957057973123,0.006586250185929637,0.0006649469535266579,0.005309680040329359,0.1555984721641617,0.0888458423584993,0.006169314835695203,0.7590140849519893,0.004274320710738716,0.0009460337973367746,0.004277895334437474,0.0847503265210576,0.04631368643384118,0.0035115851290310534,0.5195246954734382,0.002677004283574184,0.0005156263068395345,0.0034253094965328093,0.11469183519544592,0.06555480104343137,0.0025406621917508456,0.7683632269985786,0.003479930632261979,0.0004014302481993206,0.0035720843477861424,0.07519171783212043,0.045276294963317226,0.0016184460670610828,0.5525942022906738,0.002312735011156685,0.000272399108197998,0.0024372384677441446,0.5854122252927855,0.382605783461997,0.05182555282508454,0.34169736299839676,0.02472002527939731,0.0017387514228515218,0.015033613169745441,1.9341020225328571,1.1888931301159111,0.12038475985836093,7.3518776649849285,0.09538747827865912,0.009142021541270487,0.06495094211935439
