Sample_ID,Energy_Type,Thickness_mm,Length_m,Width_m,Number_of_Sheets,Total_Weight_kg,Casting_Electricity_kWh,Casting_Carbon_kgCO2e,Casting_NaturalGas_Nm3,Casting_WasteWater_L,HotRolling_Electricity_kWh,HotRolling_Carbon_kgCO2e,HotRolling_NaturalGas_Nm3,HotRolling_WasteWater_L,ColdRolling_Electricity_kWh,ColdRolling_Carbon_kgCO2e,ColdRolling_NaturalGas_Nm3,ColdRolling_WasteWater_L,HeatTreatment_Electricity_kWh,HeatTreatment_Carbon_kgCO2e,HeatTreatment_NaturalGas_Nm3,HeatTreatment_WasteWater_L,Finishing_Electricity_kWh,Finishing_Carbon_kgCO2e,Finishing_NaturalGas_Nm3,Finishing_WasteWater_L,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,manufacturing_cost_per_unit,Quality_Score,Transport_Cost
NON-566,Non-Renewable,4.65001575253574,2.971908757752446,1.7300658298334513,34.256573031080954,2103.3914623859814,9273.530169813133,2489.15240033401,313.16167219211945,17421.577024281287,2615.832551531135,1034.520848718782,301.3805128441203,9808.212453326105,2641.551509005546,815.1621629792218,132.93331488352777,9383.282834405918,2276.0153588666612,646.1108208552846,1280.5134112507717,6526.660594143529,1456.9423196252967,614.3816828757629,91.0581862400385,6957.154104687148,16505.780891740465,4517.738473544793,2554.8216439815014,37433.02691392846,5090.201985442711,80.82273858453502,225.6852956221107
NON-567,Non-Renewable,5.660406828651177,3.313629664100059,1.5421691567088964,17.388042987759622,1736.8966553122943,8084.0681610242045,1897.3894390497626,668.3809331914933,12647.760144056918,3644.5996465452276,687.8384879120678,239.8222824597036,8038.822670765271,3064.1765058777246,737.5201280570162,198.83518971693013,8230.265664950432,1940.7601317665983,971.8343835005804,1696.9902451445018,7617.063008431719,1584.8201293868246,646.6500736521448,115.0631812059494,4951.456682366208,16691.534670797188,4714.631942383777,1467.8664438419173,15574.675892403171,4401.524301406495,82.44794333300163,369.02251122783196
NON-568,Non-Renewable,7.747138439706946,4.070170021736246,1.4309728947790399,27.72617309410272,2579.8420543619754,1621.8666274246962,2006.5349540166198,619.609761091642,11925.667282905351,4160.260555219942,1315.028011594665,339.8817021785767,15318.072705922154,2553.2360713928797,979.3653880271263,88.56513064559425,10046.058658167118,2988.6968289583992,844.3910371741682,1264.176379386411,5539.29233190868,1403.6214026233663,533.988680554787,72.98100779248205,4354.492922429578,11672.61399177172,4060.3797340036367,1498.9670151348755,33876.59512006113,4057.214063106517,82.48720933980903,468.8671719463691
NON-569,Non-Renewable,5.954447432967407,3.5931921210573954,1.6756522653165766,26.308513604574415,1131.5377194815565,5098.645969273294,2160.9078210281023,137.35635774397196,12262.223995607648,3516.7950507901087,1796.1947077278624,291.5811345339169,11584.278532115784,1803.9822852641028,846.9322651273023,165.05710082255754,3319.318795406428,2985.1306709530136,1356.0852065362492,1457.9665578138301,6612.105060307284,1494.8635549788657,646.8941973504177,56.65405157485363,4841.451865133368,5318.217907257893,6853.963815890998,1912.060256120931,37420.98198097634,4049.9401132122043,81.94475791024819,370.9795469240615
NON-570,Non-Renewable,4.80942456790197,3.4105187001992237,1.626593159352217,32.92230614384664,2061.8742972263362,7867.375374875998,1048.3762977459894,321.39652505120284,11515.565817925106,4799.794456812757,1085.0535272731615,267.4523161815895,13401.69542299492,1720.2075356088512,508.19327921661215,171.9569486776747,3324.5080731628013,2367.078724176817,1008.6356028258509,1302.9195366164804,8103.722104335589,1821.3195373489339,422.95711925799816,132.27430532600235,4890.004531946451,18788.532429826657,4191.372565638889,2604.6474129055987,36602.98861206445,4988.412960609037,82.16196933486995,587.2372986729054
NON-571,Non-Renewable,5.47672729053933,3.4656217990921796,1.6411530002536625,30.533904474469445,1718.0001081824983,1914.8554890933005,1627.7530123547613,364.06899659301894,10853.919933987674,3411.2743694576034,1766.9425585174629,339.22441414344814,10827.52544623563,1997.0782403419312,434.73479602280275,35.49487549613822,6183.841974033205,3421.753998032875,936.2119720593759,940.2098961327026,7431.984530512276,1293.6016925300166,788.6892544077198,142.20187144089059,5582.934970240238,18971.29836013594,3023.24134896927,2603.252590535076,43131.31375932552,5857.375537157007,82.50694222859902,393.9555110806591
NON-572,Non-Renewable,5.009120602908458,3.352052454761578,1.899080629256861,26.447418032945283,2524.3016577021453,3480.7213539108134,873.1326614805237,228.74401549332163,15125.240935056221,2040.445880797076,1712.1006862330332,236.27727848942658,15738.856455990255,1676.6437397161785,596.8587965008612,141.66527270617627,5118.997473008282,3081.8056400021287,631.5697262402678,1186.0869671620019,5152.481837717754,1232.8732856133292,225.63562008938504,129.20034778135005,3572.5140444779204,19763.57512434241,4007.754103722377,2159.9037673189473,49913.04762712371,3085.203608042046,81.05850807922238,435.60616507202246
NON-573,Non-Renewable,5.375542738312682,3.4580596474660523,1.9111713176821306,33.06412117656567,2732.2907083416367,5330.37410299255,2670.050865546368,625.1431902503945,9585.98690213993,4365.58883616665,826.9880656118166,327.4085474159795,16029.017975600605,2590.647727956617,984.5590479066866,120.64207951482756,6925.758966554375,3334.660605325209,872.1761504267234,1355.658476561854,7413.578889492736,1680.2763691685377,289.1149374308362,143.7663328592537,4805.166610646443,14588.782653487027,5151.969939845966,2140.2673992440436,28259.57793109839,6763.953911539194,83.00259259407909,461.18720277684156
NON-574,Non-Renewable,5.7298126752670075,3.829342413959373,1.9045706642079594,20.886272551051235,1849.8798580611551,5491.5253446403185,1963.952703978604,688.4039707852253,13536.975152961555,302.834383939236,752.5779070731455,79.19746631920049,10520.368550765226,2172.1040415180914,761.8984843201779,93.21643785154546,7315.682957777219,3350.998450544088,563.1090746345246,622.7385218297845,6560.518309604921,2225.3768341189048,791.2642836716025,118.05799794283107,3000.6331600497906,19617.307359030376,4514.124671349846,1659.5623751959247,12033.161399851408,5073.2217889679005,81.32446270599101,352.47659580254617
NON-575,Non-Renewable,5.357625909067162,3.4939650354930873,1.5110853777076256,25.247715339004074,2204.6695877511183,4538.341576424396,2151.7894867540563,612.5542729919205,9933.601816405626,4612.460836561314,352.4947939911432,103.73396579397922,6293.6205191646295,2201.483563370577,508.81433100485515,75.32630616046427,5776.812243734039,2795.0089022892366,764.3575032211094,718.7331728554786,6574.079043624231,1730.029023970219,255.2364763038018,154.76328169611395,3250.3358403509824,11994.120809448727,5558.253490514323,2234.0217120706457,10922.893034267756,4745.66268807555,82.59689602054057,460.9073121733092
NON-576,Non-Renewable,6.426896728403171,2.4632868756399398,1.681147600550724,24.3558270626671,1801.9682715711874,4238.316230642538,2400.243112189792,692.9453192847222,16027.27212241889,4095.3939898997396,1529.0295671675658,245.43277442736195,4398.897561471507,846.8349896042928,485.2360895121054,129.03036220142036,3366.6496224838234,1684.4209797701587,848.3514992562258,1417.1645886302458,7187.830630573143,905.9105640089088,487.12934005943197,49.80799160586297,2796.5478829081267,6888.02459470503,6082.456991107843,1979.3150460034326,36541.635502208956,6167.762823712206,80.93744009009988,395.5836291744076
NON-577,Non-Renewable,4.07263027868301,2.818137513921195,1.309787333077821,23.080566533816626,1336.2801941844189,7475.133340283302,1649.6319987705797,406.59579742096105,5752.091062250588,3215.226838047017,1829.9905254579803,416.0800781925298,8633.033986652736,1949.2201831615594,864.2046133868523,90.07060174457172,6700.148432923827,4840.939875641475,1220.3779746301823,1372.5375213957982,9081.218194169252,1784.1159937417217,432.09105808908544,55.17716744077235,3912.3498873054914,10327.98243862127,4817.635113848498,1591.1256151664318,33677.1289280101,2603.1776814616896,81.25762472204886,388.4554281350768
NON-578,Non-Renewable,5.236918259486887,3.668841816050944,1.7151077578844056,28.208772621945926,1696.255709896232,5780.118489139742,1347.7538778584517,740.1096760392805,8704.946986271121,3334.762263718913,1155.808112965014,244.57903333001445,12432.250718653919,1771.5223696114833,1032.6571314017501,99.84944842809585,6297.266286135192,2004.067486887629,1108.4157006020248,1117.1216306878114,6269.9312729905305,1925.58353657508,358.2311001283174,118.89165126862378,2941.080294463588,15743.724210774919,3191.5814468223216,1728.8233895852948,37474.21749855649,7737.045735543552,82.09419240308634,533.8635651402985
NON-579,Non-Renewable,4.450313663087164,3.0384163629770806,1.5331325539054441,29.93020284257826,2729.0974002866046,3921.1335687171995,2188.7840767210687,483.6310181694216,17623.44772912639,6463.287207481352,1578.7787846515528,230.16657080582533,5857.888434145303,2175.1648030124666,654.8508924644336,70.382126441699,6115.666145764785,4611.316682936784,1233.5862166924458,726.4627367600365,6526.228204039199,1520.5885412794878,569.1789246834946,38.71199857358876,3937.0614535218256,16485.93503060429,4987.284087534528,893.3335031993793,36616.54736131484,6133.858890255433,81.38544395868075,286.548451145249
NON-580,Non-Renewable,3.778467828069595,3.347421392020373,1.6214242171759359,27.036388576139917,1418.9422953427088,4386.2268564218175,2706.558496532685,723.6692436513413,8081.285686860736,5797.893358884024,239.70314366984417,295.86239754358894,5419.215848157933,2266.2136111228747,629.0742132548855,90.44376603144902,4467.741798021778,1994.2781968010052,996.307905982525,1454.8756071448647,10234.705117911479,1250.0906995858911,533.5638882213362,140.52406734842293,3430.2160470320687,11261.63953359969,8786.77868008002,2047.2894893088437,41169.53075291798,2418.7599349896564,81.43618667194018,560.92435259425
NON-581,Non-Renewable,5.290910633638715,3.697936965403364,2.029551873755566,30.540302124343185,1297.8007260358304,5309.074592196488,2081.6148086967783,485.85096264869094,13455.974576735343,4664.88456504561,1688.301808522151,428.5778604824675,8756.383177644017,1018.4705124296295,780.1838135966626,227.4670089191584,4993.18417873674,3324.44390203179,1197.8098833587862,1187.8283440681184,6573.753291426123,876.1437097628973,58.88601989027194,57.628150024597296,3519.831834565108,20670.968003562062,5135.747042165155,1823.4835686022036,27493.82784520001,5935.754892352012,83.4189689806044,465.04102790234924
NON-582,Non-Renewable,4.829146666022453,3.1100037836026853,1.3898653498387719,27.894548931654732,2273.2570525346987,9037.537341101766,1082.017402987778,461.0648883591989,16486.139617147004,4128.8133707371,1942.3624358504192,409.6711321916588,1416.540862659358,2184.2429535948304,756.8830108398265,137.42465317898484,5078.954691255371,4114.5574268365135,962.6625309286985,53.07134575843065,5730.696502702648,2364.21160511038,273.11742372667106,141.65385774851237,5709.738705349907,13899.544001707585,5655.807717598921,2119.9249347389273,31981.06066755554,3873.880087719945,83.48460966046441,321.0558620111742
NON-583,Non-Renewable,5.134701480576386,1.9524641755288334,1.3337163647456718,19.637973970414645,4101.659149892569,5363.310686266845,2645.5301956771186,704.0569804808788,7020.313633978425,1630.0770085750974,1542.6299305325306,76.21418419735213,13323.888575793939,1915.0344182703209,843.0332997168443,152.832865923858,6675.467374075807,2798.724188495653,1063.0729676983462,1138.2713249402784,3979.0547677892355,1139.2960471255924,877.7257994921415,109.06565575715297,5862.549566192023,10260.625020187821,3538.65212275942,1371.9725921962188,22054.95423292312,2389.9298716114145,82.23368118738433,299.832443996806
NON-584,Non-Renewable,5.136111759903,3.506715177051166,1.9484551546687323,23.645596780989692,2136.9271859250957,4975.868497469638,2236.990564672797,277.4404529864799,14348.487849173409,4040.7207384235294,895.3513635528052,475.70711666328066,5157.20254438955,2236.299566428194,459.5139373871424,165.799192866288,9990.00386814386,3404.523423193892,933.7029098748471,1439.1517459207355,5453.320717344991,1577.9918915353278,494.7387224329802,53.850262968559754,6727.889136988228,21403.49436681773,3795.6491030266498,2842.5059271038995,23958.75946821475,5634.127648574355,82.03805806701776,536.6254524675116
NON-585,Non-Renewable,6.06764769679545,2.9678564098070677,1.6954707985573265,24.98906244536888,1847.5476235430265,9847.27254039704,1685.2366377586668,631.6554597947796,4441.096769191407,4213.698295107005,1744.568828107864,228.915578749581,1135.9047798462889,1971.4057461989812,697.044826002885,172.69757658954833,10012.727210009063,2361.3106632397166,692.8738142260092,724.7185567838387,6932.281114639149,1573.209824524547,378.2239460716129,125.8235259139494,4827.697516957432,15396.205828463628,3713.3025264353696,1847.9986575210787,8506.78807609536,5280.763651703593,82.01574937846854,363.1915311108409
NON-586,Non-Renewable,4.781443919396078,3.540663478707906,1.798433357974923,18.842622626037524,2359.574680298241,5270.990025923662,2753.115092147752,410.36663378988396,9547.994776088904,3845.7403134724227,1114.3098228100287,197.7162317817989,16342.263190030488,3020.8524239765857,458.8551072950594,148.90746507259726,2864.6461329335416,4240.168913977086,1218.7603323613869,1464.7395962858097,6088.971906361017,1918.7371047382571,695.170492541371,91.79564759168572,2360.206887064327,17357.50480979084,5094.108071946855,3387.9938401394884,39112.543388763406,5079.5570485883045,82.83811746903842,341.6329070591783
NON-587,Non-Renewable,4.899777178177853,3.632248420299466,1.807567547993241,23.65035682660178,2053.752277170863,4753.9164065305295,1741.0785247845283,498.28084360626644,5063.174539630502,3743.9164926034364,1411.7170203408584,498.54171849995026,11444.694544186032,1529.7561897774794,292.86990336049826,88.61782070395338,4948.161349626596,2269.7678697843157,894.2130370104599,985.3994644630999,6127.6896319791695,1125.1582991984199,481.9846677200634,65.147397181612,2192.4361185949697,13988.72405332102,6091.57471316523,1427.6598445353743,31397.74901334196,4686.5803551097,81.80860289342317,428.88691270120205
NON-588,Non-Renewable,5.722718669706266,3.1699929293945934,1.564928638132013,28.28362340533089,2483.5415149452665,6598.42580157319,2456.3786896149913,363.2090073290999,9974.030034083988,5012.394396863868,1427.028645733661,281.5731271952802,9027.366621548254,2910.801810517852,261.27175422714134,152.39039404678223,5821.13536635764,1573.704346742468,1497.4124189197437,205.24273606052975,6788.190440264365,1597.61221292546,299.23495965560664,107.73620113976745,3773.280333228729,20123.706140129445,11572.365862532339,2389.2484642037625,45941.195296174694,3396.8640919433365,82.21428122786547,297.83111111805545
NON-589,Non-Renewable,4.136520231776185,2.866054183956697,1.773684480957585,29.40007295919973,1789.584857239867,3265.648547858663,1793.908295452044,483.7134568880688,12405.261059015886,2315.863853514919,944.798418305539,368.83504378354826,12567.674486405756,2836.1623854503277,241.75529435893696,96.65436504722048,7954.788387530316,3239.1214117294194,1103.9692477542328,999.0093175123877,5397.573431512641,1351.026925670332,396.09340030304145,116.78491367515264,4173.138703398809,10320.606289565323,6449.2455404802395,2993.3190646856265,54788.16393213848,5961.60320593499,82.7118078572369,206.08029570702087
NON-590,Non-Renewable,5.531505019940612,3.3198660655161514,1.5537746526988547,22.210884664926404,2112.0481745224365,5592.402895617176,1631.9510173207152,681.8606673381479,11937.958990343248,2538.604186966907,1574.176169790849,171.9360032232588,3186.354404102125,2068.3316770244087,441.6022101326491,146.91405001787416,7602.6140375572395,3593.1504505683915,1133.361148718994,670.4606124055485,5210.049713552513,1337.7018558829523,481.3709994358433,63.75827300793284,3409.587776046982,19234.60846492982,6215.7619316210275,1962.3963486533794,51192.77616892335,2850.2530724079065,82.85415371466438,420.9418599295584
