id,outer_radius_m,inner_radius_m,length_m,volume_m3,weight_kg,route,ore_grade,energy_route,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,transport_cost_usd,manufacturing_cost_per_unit,quality_score,distance_km,price_per_kg_usd,electricity_kwh.1
ren_144,0.11149632766163735,0.04811909102608178,2.9177703687206353,0.1549508857920796,111.66802863217825,conventional,low,renewable,2081.7355314058473,1248.6381617632915,39.95859608519243,4684.511419732009,10.176335347283748,1249.1510165227696,0.7197883407035575,508.0418822225664,2.8085569951625784,0.11539377460770088
ren_022,0.11593422587368345,0.05022263082813335,3.404905814098078,0.04563986198061402,498.65996739928437,conventional,high,renewable,5217.3569917792465,1704.5315454610356,74.4239913596636,3902.8290742647773,8.874874437463019,882.6120909511358,0.7298680703390495,662.8986272072905,2.89745343705101,0.11871589869348481
ren_119,0.11337342302640653,0.04103701294632496,3.1177888602909665,0.17119622736651455,322.61050715461556,recycled,medium,renewable,4268.384055566422,977.6763024960396,46.49967373466889,4113.704294713492,14.758920428989665,108.40368776958894,0.7115612106840283,656.1409026064512,2.5097914362524083,0.12041942173328672
ren_075,0.11956655989215234,0.067892823131933,3.2332549305445486,0.13291354537539776,385.7001448400705,recycled,high,renewable,6247.574734477756,1160.681098903508,48.23962812957936,1703.4715780824313,6.786344401819152,1361.8191257994104,0.6975491664469513,520.2053976327529,2.8172493613751675,0.11541263861443785
ren_170,0.10376509667511585,0.049541983905347274,3.4237827784515793,0.13257322273768873,445.94143536313686,conventional,medium,renewable,4707.495829895142,1384.076547156009,27.30735805383953,3078.7916444454245,12.131446412515992,1197.2769597504507,0.7418080085029086,711.4316738797183,2.564554898924,0.1149977787696421
ren_138,0.0822188678879654,0.04674826148945898,3.540950065358441,0.12440678725434609,447.70640608024667,conventional,medium,renewable,3863.3070226813516,24.126105619834334,12.781303442667177,2368.947789839929,7.965098115979708,779.5890862767824,0.7204123746176435,526.4534835662191,3.29139976418471,0.122955764993129
ren_043,0.11696183700075809,0.05448414189052024,2.8681190842469255,0.0160467982962489,420.05453916813474,recycled,high,renewable,3457.727994799848,368.9544094687965,62.284390116702085,3740.7194251000747,17.215722072325008,1668.3735008653443,0.7427514019674419,488.3707437688648,2.6229237446492477,0.12341160464032243
ren_125,0.09054593327464588,0.037198273633495156,3.7668693567633533,0.07511290219191308,297.29680608979163,recycled,medium,renewable,6597.111031884804,1394.8720876953432,44.095966958475245,1876.2872562982773,15.22098769785546,1363.1692734571989,0.729683801470149,717.1960808079309,2.812955193387986,0.1263554726154828
ren_149,0.10137333072201944,0.06127096018656124,3.2770376065512354,0.11723941291995765,246.92508477643324,recycled,low,renewable,5109.339687240143,233.27254846177652,24.92530175674577,2293.6949288012024,5.753469834443464,1685.8684247269593,0.6823852552182319,362.51000048506194,2.9503804099121056,0.12159635079264487
ren_094,0.1068567142255758,0.052105366893929354,2.248440774211705,0.08902862467713799,206.9822208864278,recycled,low,renewable,5606.083020503453,1662.4690894648365,35.59764795428646,1134.5792687609578,5.378926235023201,2565.309573110082,0.7583269351322137,562.547916557507,3.1961804708945114,0.12537592282348797
ren_063,0.11244215484231723,0.05123684476075979,3.7237769736822384,0.12092283088088175,186.133411184691,conventional,medium,renewable,6700.388961014874,1370.5234978417884,33.05224120016328,2707.4795957238753,11.901489824298956,861.0707030237216,0.7605385755526923,712.3812208648706,2.7264324856533095,0.12193462818083546
ren_160,0.12050616118397722,0.0606166184460211,3.2273299549408545,0.09784363870535148,286.90606289145137,conventional,medium,renewable,3115.153798610008,1202.671883169276,29.457957748038588,2811.946860841128,13.295265135835802,2157.4720360579277,0.6445682965320506,633.6280748669052,2.7920218363641958,0.12238191114171675
ren_191,0.13768670305513206,0.04952062713790385,2.688420091067582,0.10948159685727457,161.90975815451685,conventional,medium,renewable,7061.550174309532,979.5509582701766,32.156588437312834,5456.067229025164,10.393598241130578,847.7228142892125,0.7803491792025481,593.8749862789168,2.706392850949509,0.11508475486022439
ren_191,0.14074293869022717,0.050660934017412625,2.9721084470624612,0.09716078650433722,224.58020361013047,conventional,medium,renewable,1292.7850403343132,957.0479639075749,70.32682507106814,4493.476144973351,13.02470202599002,986.468396768083,0.7347731871225035,510.5513909664559,2.710330683317568,0.11310579117768264
ren_080,0.09557292873894527,0.05404703181767664,3.5288895960152558,0.10961528172487942,255.13604088132485,conventional,low,renewable,4404.10292741537,1045.899293943096,32.392618059863395,2188.451481756466,11.621334836365733,1129.4227298445646,0.6778060322843839,693.2942885095985,2.893308903402314,0.12050842489108166
ren_143,0.10931807805788313,0.04738923741345213,3.559821074634307,0.087712385544684,221.50563358746905,recycled,medium,renewable,1720.0064875444455,1820.0487126605235,40.95593100957595,2942.238132218853,10.87298306159085,2419.5753015135006,0.7363532531240248,735.6941793236107,2.8189123888467975,0.11490451167738826
ren_199,0.08873181367612173,0.044246356497741814,2.848718434585998,0.14695218636431584,269.04435842478034,conventional,high,renewable,1116.481458431163,1272.249478981914,68.17749200126079,3571.381110754727,17.176894576798794,1747.6283140671626,0.6695570141915888,610.907440342178,2.5606100928590134,0.12043050293439964
ren_192,0.11040916413119467,0.05654245227989501,2.959201267282843,0.1357267725571902,215.36711345277587,conventional,medium,renewable,6995.156081961671,2433.331849965385,36.40259329353477,2504.482979073161,8.657481052652333,1915.2718075071602,0.6915827722413563,432.2138626655598,2.068066612146419,0.11307936925995336
ren_073,0.09440301695341394,0.01978549682955917,3.334931777676163,0.09575797706571643,240.0727684086802,conventional,medium,renewable,2782.6036951639544,914.9202948406203,27.5364828226491,2776.6473553687206,9.903957912516288,1135.6038205126792,0.7327837447996753,607.2291541163307,3.2201593162202915,0.11654539635075122
ren_185,0.11627152147443114,0.05717553506117825,2.4437863454243023,0.1423598049762985,185.176937238677,recycled,medium,renewable,3268.725214813039,1307.7801122887317,33.899475649889204,2723.800600351788,0.77264964975015,1702.4306287149857,0.7269373192042408,674.7551051270145,2.746019853420323,0.12628577231442562
ren_106,0.10711165334549058,0.0281798902574672,3.212669970998731,0.1140081671019158,213.59790907582106,recycled,medium,renewable,5128.686902282783,1854.4379050613336,29.60487633687385,4949.453253605808,9.525062828560664,1802.9076230162173,0.7282933128143254,534.3852451598643,2.890182594797986,0.11929932677106753
ren_068,0.13381713714125598,0.06131216380684624,2.8488671584049947,0.1141230051459066,260.61402038014074,conventional,high,renewable,6958.773299643194,1240.2169040002054,38.790329524098816,4971.350922865287,7.1383489240342515,2520.603408273247,0.7778026378590268,625.6005511542033,2.6582110401833483,0.12064842871262334
ren_184,0.11232923495662073,0.04962554238808132,3.184254574469169,0.026461828872663073,125.2111432349758,conventional,medium,renewable,5029.140482567047,1020.4748217460755,26.047820012511664,3171.5139564429714,10.372041784477322,1711.98559904173,0.7807446780491594,736.7097057055491,2.335636780752483,0.11912137702434991
ren_019,0.10014769091404668,0.0638305311831164,2.8438961975419543,0.11791512368907431,363.17929011640945,conventional,low,renewable,2701.2528879959823,743.7497900011222,11.359039868661682,2627.34825112659,1.3639019608154026,324.29160282058115,0.7173684535170008,515.9541237163336,2.7194469204579006,0.11589488881047798
ren_094,0.10366190405501369,0.05450029123369563,3.2641627255409325,0.1034709911810828,200.8034479630191,conventional,high,renewable,5505.7965602660015,1002.7522271396812,23.172601132094254,3856.5668219840627,5.840781274473251,1064.6689649507732,0.7285793626912842,501.83188724000956,3.0228893303880207,0.11521962607297315
ren_045,0.10990490437709251,0.04611293672870956,3.2339009636731637,0.07616988648969565,251.58546901436557,recycled,medium,renewable,1946.7941506154752,2343.6452598150727,30.40115008731162,2576.837683060465,9.111509267773533,1961.316621061394,0.7177760826022066,572.0673447830819,2.78746011219987,0.12627693949143695
ren_066,0.10089975894304128,0.06744547159670367,3.78370566160834,0.18374369525516537,215.8697071556726,conventional,medium,renewable,3647.1554198006484,561.9086227240055,9.03152609959043,1216.231434944875,9.691672008394239,1805.79980966309,0.7320190797765849,562.7654851463845,2.653071453724658,0.12133767220204396
ren_128,0.10631185536970181,0.05697520924647358,2.30699148553371,0.13983469671362325,326.21905959324897,conventional,medium,renewable,8373.029778837072,541.6013900495078,47.4892799467597,1698.7100155554551,13.017857672160318,1579.1228726480435,0.7766603743700002,515.4903394781908,2.6114773078411324,0.11901475522404413
ren_086,0.10885161266801634,0.05299064296099525,2.8564091787274566,0.0619282506432736,308.17984043845644,conventional,medium,renewable,1337.3780444112062,1481.738077135439,30.075218135859288,1658.2395887829555,7.498644334286996,1387.3974885813725,0.7564196287271392,391.13994510576,2.754102031959667,0.11179574257961351
ren_015,0.0844246786286803,0.04705605079983281,3.07909027535738,0.09699993580227757,385.3628411890584,recycled,medium,renewable,3572.570520357272,2762.2945143361467,37.03329775632388,534.8830338101002,7.8772274059560194,1697.0321945056617,0.6759270785237773,515.5141148884442,3.400913245688405,0.11654034387006887
ren_001,0.14722942146584408,0.07151192832188928,3.399641360752783,0.12075051627974485,384.90187875964557,conventional,high,renewable,31.387200000000004,1394.0975516681458,83.35039063044815,3247.5351963637745,15.984538893256751,1397.9043994287595,0.7197653416376703,570.2815336608782,3.1708125002028225,0.12196033907342815
ren_098,0.1069818711092224,0.06312525165244061,3.3261994954722067,0.0705171523110957,158.2439317559244,conventional,high,renewable,5282.537078935988,1157.9370370132815,31.48313885974774,3326.523598893429,12.841592258441825,9.348,0.7150553718861208,642.3971023796257,3.2058407122594144,0.12008960349602427
ren_066,0.1405655193344983,0.04620146077434074,2.803043679899725,0.1387561946799973,242.54257672909552,conventional,medium,renewable,5745.337275166235,2217.9424282849373,42.628969469388046,1838.7593379281423,2.2393731820043383,1988.9271558762885,0.7359344991284515,529.9536680167741,3.414853748536288,0.12736497085715923
ren_093,0.10924385607247977,0.02101543815396866,3.259036003115313,0.13077830120857437,315.57005261323,conventional,high,renewable,6205.51976786102,1361.5047925821623,38.34266475591666,4908.46012940433,9.711796597839896,1538.8926681620296,0.7444126480113339,692.6234554108579,2.923970283095001,0.12365949493688828
ren_050,0.07919825118928094,0.032223007545960095,2.9612367203524044,0.08812509433320528,198.21032239573628,conventional,medium,renewable,1257.3718031868002,1175.0637179228177,31.64679252692823,3202.733610134367,7.445132619034448,875.9141954651822,0.7021615377473981,593.3578480030307,2.564206514636941,0.10983696807340346
ren_021,0.103568251700981,0.03222345974166526,3.109466094309831,0.03375042808994903,286.9560109483389,conventional,medium,renewable,3974.671708550096,1592.899204138625,48.463990546391905,3812.9298475857904,11.254568696446794,1247.0892156050515,0.7345316579105261,649.8065955584094,2.8126227645035637,0.11821569264856885
ren_047,0.1267411531692104,0.03663682712874821,2.7680230002120467,0.13806854839442934,255.6987029652583,recycled,medium,renewable,2627.942819361466,629.3086344020498,52.79475203244733,3758.325258410654,11.019994063459212,1708.9532689142388,0.7323196125348099,784.3217570561718,3.0617288257014694,0.12157031846690979
ren_083,0.1350429935735667,0.04309650260619855,2.984528589672111,0.10876566696407536,281.40735677634547,conventional,low,renewable,1979.0700952461448,1532.0770845920676,29.40746576689981,4313.983779531127,9.178435536830612,1725.8244404679706,0.7699870884943681,551.8177871627013,3.1155850944900187,0.12720922364719292
ren_096,0.12065983693365935,0.060843714183928574,2.840202125628893,0.0884739041411948,251.50028768104076,conventional,high,renewable,2693.2123638675994,4.3848,40.634272745335686,1966.4594217760114,14.071373737824896,940.7849407720073,0.7570731471882879,804.0165008500152,2.8338467761835813,0.11552569983182777
ren_004,0.1376810778861322,0.05918223058605736,2.54792577197957,0.10861802515640413,240.72771830551324,conventional,medium,renewable,3277.090018876903,2246.3816961061884,28.967586121494566,17.2272,0.5160042892313594,1870.566174473244,0.7109571421176824,633.4887764857708,2.3739132705954504,0.12315805587503528
ren_095,0.08172467105270109,0.06231489087793185,3.0609916739901446,0.10478167830357485,223.12396589569963,conventional,low,renewable,3043.909349662831,2000.3600972754366,57.60311501685347,17.2272,9.018325261894429,944.0759600736905,0.7851247582882805,611.3386192580226,2.811806226899233,0.11648438681934507
ren_119,0.11632593227075604,0.05005400816345253,2.861800036749573,0.03875706739180727,262.23085890934567,recycled,high,renewable,5433.502413843393,797.7163181060616,27.405524000127535,4998.48580873612,13.412146339650374,1709.0319686924252,0.6637562148819691,677.4031945902764,2.414526552981578,0.11390514554703424
ren_116,0.11984637668945207,0.049092541089056724,3.354995049726599,0.08208706311192573,174.3745624681987,conventional,high,renewable,2565.1159105450106,1853.3167087538536,34.90742030046119,4465.737412485061,8.144911338549202,941.7121381941862,0.7532375369015573,675.7026282093756,2.560153079190755,0.12605421093375785
ren_077,0.15641995585305424,0.054267725795925044,3.5952381827760926,0.060005592407506574,371.2930035987953,conventional,medium,renewable,1312.1853401562062,988.9791068838017,33.3723468414404,3516.962212084506,12.549666449702674,611.8490502705009,0.7338716944497502,543.0022380027207,2.9020926820133432,0.12299480879252987
ren_110,0.12451585005215997,0.049655724410792315,2.670409472295067,0.11502272257929769,470.7284775079794,conventional,medium,renewable,4362.3016925787815,1626.6301518064884,38.13385989438118,5191.796657627153,8.099620558029441,1020.9988194157575,0.7571455357161251,693.9918596584901,2.71775775930319,0.12182677169187818
