Sample_ID,Scrap_Input_kg,Scrap_Quality_pct,Crushing__Electricity_kWh,Crushing__Carbon_kgCO2e,Crushing__NaturalGas_Nm3,Crushing__WasteWater_L,Crushing__LiquidFuel_L,Crushing__Fluorine_g,Crushing__SO2_g,Furnace_Melting__Electricity_kWh,Furnace_Melting__Carbon_kgCO2e,Furnace_Melting__NaturalGas_Nm3,Furnace_Melting__WasteWater_L,Furnace_Melting__LiquidFuel_L,Furnace_Melting__Fluorine_g,Furnace_Melting__SO2_g,Separation__Electricity_kWh,Separation__Carbon_kgCO2e,Separation__NaturalGas_Nm3,Separation__WasteWater_L,Separation__LiquidFuel_L,Separation__Fluorine_g,Separation__SO2_g,Final_Casting__Electricity_kWh,Final_Casting__Carbon_kgCO2e,Final_Casting__NaturalGas_Nm3,Final_Casting__WasteWater_L,Final_Casting__LiquidFuel_L,Final_Casting__Fluorine_g,Final_Casting__SO2_g,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,Total__LiquidFuel_L,flourine_g,so2_g
R-599,1.2135864932850249,0.9394541529480829,0.026984811566756167,0.0007786779369975485,0.0,0.670589717963699,0.01363464935631329,0.0,0.02737289969466389,3.251067345527275,0.10103560858980205,0.6754785152603607,0.2739507562162884,0.1331198543018596,0.0,0.7238410907637827,0.15779615627884794,0.004748662649003511,0.06804306024313843,1.3152304563921613,0.027087395829236458,0.0,0.0658994945924777,0.2630222946260722,0.007990948944336183,0.026017099373703372,0.1313483610150129,0.06840055631918271,0.0,0.14087008439493667,3.402350889637801,0.10986179892476178,0.7786217252706867,2.3347257040500007,0.25451443071060725,0.0,0.8563477249902016
R-600,1.2684538768719418,0.9374683304773568,0.028196976722527863,0.000836676257678548,0.0,0.6532565259466854,0.013839930922529631,0.0,0.025479807776208726,3.2673459509145752,0.09877806011211734,0.6896857450641001,0.2957922679194823,0.13342156935076524,0.0,0.7161588981845751,0.16704730597068496,0.004585016225451063,0.06685293497696256,1.3280938392403268,0.02433684690003572,0.0,0.06546512479953066,0.26014296104274964,0.008047439858929195,0.02889074676465809,0.12942628683047655,0.06284592845801992,0.0,0.13168617457227685,3.663556289929677,0.11062682038203271,0.731339624612502,2.34693992303834,0.2512853916335616,0.0,0.8687428865665009
R-601,1.2686172703483491,0.921219747957449,0.026774071363993023,0.000827455358653325,0.0,0.6815601530276074,0.01316273162143465,0.0,0.026037775620584055,3.2883676706108944,0.09444144120018524,0.6663925769154928,0.27500482339453713,0.12828265458791385,0.0,0.6498863088641971,0.16170485391261785,0.005141128379562673,0.06850495973310959,1.3487131534893793,0.02587436044402696,0.0,0.0658028818442866,0.27567026891314617,0.007978035010810923,0.028539792150558133,0.13000905752632472,0.0699192669657056,0.0,0.1339574929804637,3.479152849059059,0.10881923356144636,0.7381417950110336,2.4073649396516412,0.2697257032677969,0.0,0.8682752258239664
R-602,1.2489371137190048,0.9454384840078724,0.026564527829421522,0.0007736634958266282,0.0,0.6681968358704061,0.014185563217748113,0.0,0.02727283658106359,3.20862252427792,0.09279709885352369,0.6555707091265659,0.23759941971858034,0.14820958866592132,0.0,0.6627952554307707,0.16015103060122657,0.005018534016652059,0.06870301628084971,1.421553043542224,0.027814219326976426,0.0,0.06947847002197297,0.2845347932558307,0.008185427938070445,0.026233857217428717,0.12953959531230744,0.06256680209853377,0.0,0.12948316958134293,3.7006852256946203,0.10963366831165566,0.7695685587594373,2.4453611761105196,0.232402854210218,0.0,0.8055092323284608
R-603,1.202304407737893,0.9261216925307924,0.026713496573006968,0.0008346549243171575,0.0,0.6411471351502357,0.014279500164054977,0.0,0.02649365975894196,3.4723257311978735,0.09244755926407665,0.6787129842577453,0.2486397212811263,0.1352011173915658,0.0,0.6876384957265217,0.17798555776481215,0.004510454434789071,0.062344484643191936,1.4525073006812879,0.0261213166607974,0.0,0.06427013514408095,0.2808686449919988,0.008490759234970245,0.027682091689728468,0.13290069600441654,0.06559168911281466,0.0,0.13814608621924668,3.8160100190616313,0.10632198618345548,0.7688750839914481,2.3475098963401604,0.25560290378132644,0.0,0.8862490766740834
R-604,1.2082914125196054,0.9446810069132336,0.02726533138387192,0.0008150949404401566,0.0,0.6554122002873157,0.012480596829680562,0.0,0.02756691197029255,3.245938058874916,0.09443939560459325,0.6420768164556722,0.29593886001868147,0.13349042259849142,0.0,0.6110869061948752,0.1680039720214454,0.004787944902382996,0.06705107353642419,1.3870024031942194,0.027183507584710432,0.0,0.06043858625472377,0.27391155028875386,0.007887735993562755,0.02779066713713619,0.1367084056474933,0.0707337701311188,0.0,0.13153817076967578,4.122583006762103,0.10399376643895278,0.804379307845719,2.3723130611402636,0.23976446453415678,0.0,0.8371346073284262
R-605,1.2258559631054513,0.9447788801704968,0.025903528859394207,0.0008044776798135806,0.0,0.6501704880811414,0.013207524373312834,0.0,0.027434327695567466,3.520045050259288,0.0982141972357706,0.602457363658736,0.24246002622645135,0.13184321662509743,0.0,0.6277800280174685,0.16042868915583086,0.005088026301244945,0.06472532262498593,1.3989010378123843,0.02517172242144674,0.0,0.07371303506561816,0.26911183856529086,0.00819403952131742,0.026461583605930216,0.13167342803975568,0.06186707446029497,0.0,0.13123746138059342,3.4344206131299004,0.10870225061341804,0.7457499739572397,2.522578355597484,0.2674248691332234,0.0,0.9520368016159861
R-606,1.255209938749652,0.9301753897172368,0.027279367299181644,0.0008004023525769931,0.0,0.6999523946075171,0.014040646017482575,0.0,0.026746466562030603,2.9848625284016914,0.09058859273759479,0.6911278287303136,0.25013056100543574,0.14168372286708322,0.0,0.7131493130457794,0.1620837899421404,0.004522027590128682,0.06604682740972011,1.330377277678687,0.025775434879294942,0.0,0.06996311149758286,0.26962630203000504,0.008069224470582701,0.02676901076448471,0.13939398485908044,0.06284305831407926,0.0,0.12828720198171223,3.5156343400786465,0.10974125030410307,0.7773103552191196,2.3485722790581356,0.23928026029563712,0.0,0.8679803373616666
R-607,1.2964596711495329,0.9249237463200165,0.026907005246204648,0.0007545207881726436,0.0,0.684625993033449,0.013421612953700635,0.0,0.026302644473312202,3.005569511460901,0.09628173068770093,0.7003787508315465,0.29711332747923974,0.11852513633360608,0.0,0.7181551771656451,0.16834276989546879,0.004788327833315232,0.06691826729069407,1.3419630047905775,0.0265502334610399,0.0,0.06337798000594909,0.2697355365489369,0.007748997180130396,0.028019710404056306,0.1320390910071647,0.0624651817341442,0.0,0.1277619905607943,3.8235223489726375,0.11203317540024695,0.775091767027952,2.3619112540413476,0.23410107300385136,0.0,0.9207185438290963
R-608,1.1917861872058566,0.9319157115545605,0.025298441683015236,0.0008131842535365313,0.0,0.6703294878337923,0.013346958131825523,0.0,0.02748038383171475,2.895552277639377,0.09902038760008766,0.6144127341183419,0.25973275788518113,0.13548347683493084,0.0,0.6905101893349923,0.1636936218613151,0.004579715046301747,0.06777699254100537,1.4269974190174912,0.02699727273290552,0.0,0.06798492696235794,0.28163486053653886,0.007983635650191594,0.025575036052083805,0.13762980927611648,0.06936018035439025,0.0,0.1365969598650087,3.445366379171534,0.10724787251757611,0.7677821466069068,2.3465705696520938,0.23597416220723597,0.0,0.9039511977355722
R-609,1.1642809419765767,0.9282560780936472,0.02736547950146542,0.000804514884355017,0.0,0.6695513993093465,0.013059774706066597,0.0,0.02532902969948926,3.179230916210133,0.09628678244822923,0.681618874010561,0.24331774421425575,0.14152817945414614,0.0,0.6719562844484647,0.1696765032465654,0.004984390446045664,0.0669331952077285,1.3762820451848876,0.02662199090059376,0.0,0.06700279675098775,0.2728287256938982,0.0075915652638457905,0.027764201577707315,0.12708243416585002,0.07070714416193276,0.0,0.13638555742863115,3.5800775404624003,0.10784834194048358,0.7713291601253085,2.297327223989021,0.2396676474088332,0.0,0.9082437276981242
R-610,1.264327528093995,0.9341215667584747,0.028532430776703206,0.0008334941141304687,0.0,0.6663000464479464,0.013206963260084704,0.0,0.025373757048036825,3.3855365376393913,0.09431927088245022,0.7199294802565055,0.2710248225919055,0.13261119115457434,0.0,0.6709963965566194,0.17049163739209833,0.004905133741196267,0.07268663977370568,1.343512576261511,0.02842915465028591,0.0,0.06669160347436459,0.2621790856851784,0.007933021146131994,0.02728786858006067,0.1353903576698432,0.06659579523351901,0.0,0.13199370944921324,3.6425923294081803,0.10751747959645537,0.7509386392766259,2.582436994468826,0.23199835822206577,0.0,0.8927615549773942
R-611,1.230464577395361,0.8974874271283416,0.02655385869339276,0.0008204636926562407,0.0,0.7049178116531561,0.013597060424015726,0.0,0.026463342582071843,3.4389527721494724,0.10096444656615429,0.6669846846673587,0.2800341866472186,0.12544533489449955,0.0,0.6025619148331917,0.1643763830319226,0.004736215702228177,0.06640918750288366,1.3136533464496039,0.02450253139545175,0.0,0.07017732369954333,0.25851376405422166,0.008348160954088456,0.02775967379815552,0.1324833323752786,0.06669213697521381,0.0,0.14116878476776235,3.9632114863070576,0.10880170636717429,0.796862052076558,2.3784135164757387,0.250587749642646,0.0,0.9239571851023417
R-612,1.2361520105256087,0.948696717015678,0.026132064002032197,0.0007668152783990353,0.0,0.6946090962980946,0.013253357718077069,0.0,0.02562385978080307,3.1913268363451937,0.09673458322484452,0.639552033198901,0.270575334434939,0.13128754648547633,0.0,0.655176568127747,0.15887623176086518,0.004879985818712297,0.06810035967348921,1.2611131301020875,0.02726855250387417,0.0,0.06475020130033728,0.25980333893070917,0.008130673446760278,0.027299065016759362,0.1437726039019755,0.06286877006495133,0.0,0.13805619684057538,3.6977242130706336,0.10875441750192497,0.7485878425951684,2.5127646149603473,0.24350766957258335,0.0,0.9329200002754885
R-613,1.2056432494979235,0.9349126726704037,0.026775497765850358,0.000770854537270829,0.0,0.7053953075412346,0.013667031822152684,0.0,0.026013104343888947,3.0021683010562166,0.09575392834542434,0.6175617507023403,0.27828542212699714,0.14186896401571938,0.0,0.6592477325144206,0.16495018676968806,0.004849642202251131,0.06572053869483047,1.3634934300976103,0.026619696133956518,0.0,0.06410249611369592,0.25520737948169125,0.007602528795955664,0.027981180433924443,0.13249813774620853,0.07324302660609121,0.0,0.14633035943568556,3.7796702653936616,0.11437280828165224,0.7346126229234642,2.323385068770501,0.2291767369147706,0.0,0.9378931379515509
R-614,1.1994726098239934,0.9338887827539832,0.025048928568619056,0.0008603918606535237,0.0,0.7112770348954652,0.013499233343222977,0.0,0.026033990532791075,3.1968518165784467,0.097019350148663,0.599375553023426,0.2726860429172774,0.13776301190946094,0.0,0.6924681169691184,0.14930861133410123,0.004827306480351193,0.06802810313692606,1.2132720989639492,0.02546286304626811,0.0,0.069196457664061,0.23970444375650685,0.007765432567481772,0.02712363943679134,0.13707366657825124,0.07028169634143365,0.0,0.1387853795404776,3.7751560201778283,0.10746892014197733,0.7447997588939818,2.5339788815991593,0.25602005787251014,0.0,0.9017358779889647
R-615,1.2144342143813436,0.9354529113719303,0.02677434684155734,0.0008584717779605666,0.0,0.6284511656047276,0.013505736458640123,0.0,0.02829634381709726,2.8436234633536963,0.0982525284664374,0.7151999155512535,0.27204676783840936,0.1334862189629471,0.0,0.7177058571955139,0.14733852215867013,0.0049552382348000005,0.06716617734676693,1.376368538705155,0.02655085629148741,0.0,0.06445815441856989,0.2812281005619778,0.008436480794289858,0.025892985974262393,0.13577731637170812,0.07009188823321796,0.0,0.12689346296294193,3.5438740717092974,0.10877492161254255,0.7298721147689164,2.341803290860659,0.2515771426764341,0.0,0.8940989685690894
R-616,1.1805591336787127,0.9296459878624276,0.02658559531181203,0.0008493184928245619,0.0,0.6165902563165097,0.014048691150211994,0.0,0.0266238069153328,3.0938244277294706,0.09564464104169694,0.6760924816507239,0.28928617829634456,0.13484176823942978,0.0,0.6290260352546553,0.1684562538479559,0.004772438946875054,0.06657181809453022,1.3777526328677112,0.024944327499208975,0.0,0.0656302465457553,0.2639503343653046,0.008242524455757953,0.026865241447312293,0.1321182438064873,0.06735981268554335,0.0,0.13990752335162454,3.6662284571107095,0.10583390818683545,0.77656521131844,2.3674799355551057,0.24253288788038596,0.0,0.8578269833381156
R-617,1.2276880992539407,0.931265278531598,0.027572185704916034,0.0007584196195329638,0.0,0.6781015282384829,0.012654522031518779,0.0,0.0280104285369108,2.9003033187934864,0.08768251777578093,0.6488900087508486,0.25830853779272145,0.12764766133078836,0.0,0.6781713879316754,0.16773656768107462,0.004657326592015417,0.06578048341197071,1.3333942521923585,0.02829341933798918,0.0,0.0678935374148831,0.2581477623018569,0.007522607036023628,0.02789121250013318,0.12502926743121603,0.06554119449378643,0.0,0.13000458800449635,3.754565636143472,0.10949981119060641,0.7126788048194883,2.366586756909494,0.23675029350524945,0.0,0.9101501274272643
R-618,1.2108879670686343,0.9197019129824744,0.026519922100842825,0.0007927425212330446,0.0,0.658985439045936,0.013583495675423796,0.0,0.027118368194338948,3.3875426948850014,0.09489616896059394,0.6322851617899149,0.28047969440367565,0.1401837492757962,0.0,0.6851285725201823,0.16901351242762852,0.004880479207153742,0.06886204012252052,1.4557482098266306,0.025784803725503604,0.0,0.06884730713183537,0.26888681994258135,0.008517747837193591,0.02660871224164222,0.134771550535099,0.06458802569846084,0.0,0.1410258427523297,3.7576373333626365,0.10779575800385247,0.7477211856949509,2.4008408666329983,0.25433451907415705,0.0,0.8809267842236782
R-619,1.2037815526510576,0.9220370566959866,0.026681242945130634,0.0008054599674074492,0.0,0.6713648020886311,0.01280916632837987,0.0,0.02879727002139006,3.410524187295978,0.09659285070885182,0.6561895678444719,0.3057402434470269,0.13650692709133094,0.0,0.7461255121505028,0.1544799399507333,0.004824351262720405,0.06950185118666169,1.2910710621394381,0.025985407221612477,0.0,0.06499834662048916,0.266782918245279,0.00752074271557027,0.02809955966477114,0.13358127599173264,0.06743828609063636,0.0,0.13519649540423842,3.46357444562571,0.10349375711276175,0.7412161295767316,2.4564721934332745,0.24957650205913895,0.0,0.9559469691055407
R-620,1.2293808608820855,0.9304817489931426,0.026903045365155916,0.0007400134334145884,0.0,0.6229373123341372,0.01250940822970677,0.0,0.028570880475028745,3.2604713483220875,0.09135482581983864,0.6440612005751989,0.2741714253041357,0.1309184217994133,0.0,0.6464078515218347,0.16730197964396348,0.004572974445598973,0.06752048732317219,1.2983859938426083,0.02664315922035894,0.0,0.06646244308856053,0.27596628951507424,0.007837344748209562,0.02761729941779747,0.12976889876691775,0.06892315697260633,0.0,0.12774843136281083,3.6060412749425934,0.10698264298287233,0.7714122911127105,2.360094008227607,0.24326051639547006,0.0,0.8872818199387771
R-621,1.2292515811812694,0.9102726484399838,0.02682600858754242,0.0007822620863652592,0.0,0.6871937225029839,0.013752898081843264,0.0,0.029276579111486945,3.4520007702584907,0.09857097997771312,0.7023745236629511,0.251976774717397,0.13775747399504198,0.0,0.6534251012557646,0.15800340384227662,0.004554606518638166,0.058890235422368487,1.3127973085189888,0.02783065759444038,0.0,0.07306291590597755,0.2606077569184579,0.008235075070521139,0.02658634312260281,0.13559304025606636,0.06835478219156871,0.0,0.13694790500012557,3.681779851986708,0.10513035279131161,0.685317522215533,2.404221009898725,0.24536625774665427,0.0,0.9216788486158147
R-622,1.1984092498641468,0.9144730120948414,0.026993236026407526,0.0008527556797101334,0.0,0.6635764064357655,0.01414938547719112,0.0,0.025807056489645014,3.2412276237549764,0.10155174930801135,0.712000304250987,0.27960828218727196,0.12855978464091855,0.0,0.64292100071872,0.15803239019181464,0.00474952389796901,0.06504015976020615,1.357760541643946,0.02664979661894732,0.0,0.0680811786573682,0.2696523715548193,0.00827346065901151,0.026337063712234435,0.132935595536231,0.06514944229489815,0.0,0.13976099141257403,3.550347410239047,0.10043661223412007,0.7645946730683096,2.4663461067127623,0.2341161282399365,0.0,0.871817232719183
R-623,1.186112845163806,0.948899511295196,0.026927752027449587,0.0007542886626705267,0.0,0.6674604410508848,0.013374225303016742,0.0,0.02671516549278498,3.1301039022268884,0.09091071501423284,0.6814876802334983,0.25634547440921485,0.1362862860277517,0.0,0.653121329803545,0.15952477701528425,0.005034915604756121,0.06216772937301311,1.345360072382481,0.02630972108605028,0.0,0.0704457603739215,0.2565630957337051,0.008372842798713163,0.028031027519009207,0.1389435169887148,0.06644210418855609,0.0,0.14011983203544517,3.7617021512809385,0.10912228174294261,0.7531393970777976,2.4289671875079635,0.2452045822126508,0.0,0.9352404541022897
R-624,1.2189305273589501,0.9342064338982767,0.026390831819596786,0.0007807597518136184,0.0,0.6940279309186941,0.014066951643762685,0.0,0.027200593620565268,3.264337433169779,0.09941906203143594,0.6621998567753078,0.23720594598269518,0.1300886003468525,0.0,0.700665317988926,0.15819138217301731,0.004809677932243399,0.0703634872316496,1.3361542964954227,0.026654813058249738,0.0,0.06905923266872803,0.2812396747858339,0.007667572378626302,0.027295812877138843,0.131686120685629,0.0673722050656674,0.0,0.13003976159824887,3.6778478866044564,0.1058499769604086,0.7597768752820263,2.3009701478397186,0.226667606968108,0.0,0.8506280391894764
R-625,1.200821694612669,0.9290023915494259,0.02842352165584867,0.0008315327390933169,0.0,0.6537941809483242,0.012879159202380166,0.0,0.02688283252855521,3.273337276008403,0.09925590882047425,0.7348466618115945,0.2764668711135004,0.13133979605929752,0.0,0.6797221553217182,0.1572452950383164,0.004690557276750898,0.062098488271103286,1.3025521627934995,0.027815254740693192,0.0,0.06717719912311715,0.29821077744540403,0.008304442992006823,0.027373417273812567,0.13059548977396657,0.06815437426173569,0.0,0.13224294891204266,3.6368657969361733,0.11129957880328453,0.7818238297886736,2.431381917831322,0.24085894634982752,0.0,0.8769019764534931
