id,outer_radius_m,inner_radius_m,length_m,volume_m3,weight_kg,route,ore_grade,energy_route,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,transport_cost_usd,manufacturing_cost_per_unit,quality_score,distance_km,price_per_kg_usd,electricity_kwh.1
non_065,0.08547439810564877,0.07090654253897265,2.144262778587339,0.1071701939245203,345.8091083812064,recycled,medium,non_renewable,3979.8751308059964,3918.0803152227218,14.432452454345615,1342.4458046172201,10.747035758976304,581.2167311798055,0.724776054230396,581.8253852758243,2.1325749309269755,0.0913158703902976
non_166,0.10023665789826577,0.029493859620886142,3.6135839420257345,0.060767179317225334,315.4591584963468,conventional,medium,non_renewable,2677.946459673163,3223.287642354831,48.311502255720086,3780.0992246652863,10.823070283507173,1657.5890396318218,0.7104033277912187,689.7991975878076,2.369284706290716,0.0936381137918276
non_047,0.09349933568079227,0.0901108808063706,3.2667122727907514,0.0840537457966471,132.25680790402953,conventional,medium,non_renewable,3078.5080219384627,5456.811952708338,30.1098220197629,3607.944189082036,1.0182967789527382,2125.5622458000107,0.721072498263651,652.0075722581453,2.6559101889220282,0.08851875014789322
non_131,0.11774986414249827,0.04746683631540116,2.6895928353712755,0.1450176826218994,259.33725525675254,recycled,medium,non_renewable,1610.214899030807,2187.0659198484127,32.12087782730118,2688.9318640185875,6.407623010886606,1294.7850316020088,0.7046498028713347,525.6782643998177,2.210596476437967,0.09044436745848405
non_190,0.08364302343233788,0.0632338876785938,2.9599756669858737,0.07118889565115302,350.52658372406285,conventional,high,non_renewable,3840.3727422128077,1740.1636697639626,56.54178492542189,1359.5063600693788,15.059311289322444,1308.4900491954304,0.7859213638723405,630.4565026717192,2.537523786605888,0.0854101035162108
non_175,0.08892203865500678,0.05835518422048396,3.331856063516062,0.10025191592133673,134.9050542793204,recycled,high,non_renewable,3522.7561639092914,2701.0036305497015,34.72940386210605,2630.1239063438757,1.3753545884385137,962.3164017940151,0.7011331551380509,677.1034107705578,2.8489544585089837,0.09177458846344862
non_131,0.11829908074521832,0.0445277159060934,3.320513651583734,0.13585765389314208,143.5200859624487,conventional,low,non_renewable,2559.197565631253,4055.2293981106213,55.85688337574504,3542.8995848128357,13.84884909476022,973.2452266803716,0.7469228399851994,540.2276705605278,2.6819924954170946,0.09271285745518755
non_037,0.11536215902364419,0.06605935215287521,2.4530365299150962,0.08599465882036866,317.3781267858866,recycled,low,non_renewable,2520.56655953596,3717.511623080363,71.26815737296184,2776.444614148763,13.945768808513321,991.0778277762165,0.8472069484716886,697.2900439534012,2.5372859459904484,0.0833544465953629
non_068,0.10172603886104245,0.03770967871604374,2.6305981752752157,0.11507832132096855,194.4113802749959,conventional,low,non_renewable,6772.579897405393,3664.5586344469775,22.865083559727157,1358.0221398741478,7.152938830725985,675.8128049596642,0.6807814410352545,570.1826054620902,2.5495600416315116,0.08745939143339326
non_005,0.10452359830439721,0.046761971704603715,3.4192673313094355,0.08457477558796206,152.71658953915576,recycled,low,non_renewable,3246.506382800461,4922.201905297179,37.4602235189964,1872.3327304660577,4.812285744072833,1149.1606373474087,0.7309473065653987,617.5193275761986,2.5687656233830185,0.08981890101065516
non_029,0.10761979601762746,0.03509764739590805,1.9652988936306006,0.13422678073932454,254.48688777855483,conventional,medium,non_renewable,824.9560908241051,1767.7901765309896,62.74284042093633,1578.6519610482858,16.183117414353386,1698.9825012102015,0.7407144805720198,769.050276389125,2.5432320939179647,0.09121724477217993
non_061,0.09442480766964212,0.02294584442975715,2.751504986104628,0.08387430116637208,250.31854206488802,conventional,medium,non_renewable,3890.6191107748755,3947.3422973833694,41.78896085398755,787.0212789685042,6.278480096532081,2363.484169670793,0.7669233457264886,589.4942180328969,2.841670448029618,0.08667871911417092
non_055,0.10744780074409206,0.040691046380529304,3.0413788201466874,0.1070971566355369,217.7693335394535,recycled,high,non_renewable,3716.007109958585,3337.3344654743955,71.9688294303925,1253.0703885308649,10.278442626858427,157.07253668030148,0.7540545825405741,508.8435614186753,2.7738682024960584,0.09530456751518684
non_147,0.11895127108668346,0.05877504625672905,2.435032753844761,0.14489118281048147,212.26457140904802,conventional,medium,non_renewable,5381.681603347653,4707.191695050511,49.7128349937308,2295.778990237911,8.016686639160614,1052.1314024263527,0.6528816186340411,568.8902925408822,2.5839558586786278,0.08941154043157394
non_074,0.09407134125077783,0.04407872015571527,2.7968564054711504,0.058814043449523484,290.6682141853357,conventional,low,non_renewable,3995.8683164380523,4598.941182597351,12.252729989676393,2001.9051968951017,6.952499863341518,1123.7820486858225,0.7084841900655341,619.6458335149621,3.216894661155532,0.08417633556733603
non_143,0.09292388567870508,0.07184260447484207,3.9425305613917296,0.06795230568553368,201.40799748509968,conventional,medium,non_renewable,33.0952,3222.404458022048,25.059007034871513,2246.113077802427,11.005285050367457,1028.3418613975823,0.6988434772734691,665.1107955913242,2.786311989284119,0.09682974557774895
non_069,0.09271735366792724,0.05330843647641463,4.548431159045604,0.06902207533794626,283.50372777462695,recycled,medium,non_renewable,2135.40817254269,4162.782148290776,49.19291479620994,3193.143146094674,1.1287251350408134,920.1338551531894,0.7108758829453934,581.2440282154811,2.5853492204915094,0.09399674267219829
non_166,0.1278474705146045,0.05956846573556909,3.0277285353114265,0.11050882366032547,88.68333498650776,recycled,high,non_renewable,3493.376553373221,2224.979796015659,29.509472505389514,3291.734635600264,9.648202874599534,853.730783489601,0.641257066896711,520.2942363098375,3.1039417419112265,0.09131960447341472
non_165,0.10389453113820052,0.034453090483145245,2.212264649012507,0.04108925756826205,213.37733041266134,conventional,low,non_renewable,33.0952,4855.915464724344,8.906554723936694,1563.7021923788552,2.5553123556737614,1431.049696588777,0.6894833297656722,536.3058145032056,2.7754521383261226,0.0881556603938752
non_144,0.09497003751714041,0.04557122743658285,2.8270493170076385,0.095963460082775,223.9447377058753,conventional,high,non_renewable,3510.06017552794,4371.998832406067,56.00374053625973,4013.6883226799314,9.004773345876687,1177.033258238265,0.6888240445022977,440.99122997143365,2.2285959688605694,0.08714964166274441
non_123,0.10021531597669399,0.038782167394294714,3.0273931523620417,0.05776431183736458,3.85864,conventional,medium,non_renewable,33.0952,3610.2990011158504,50.96804554813459,250.586643509429,8.24549562837586,726.5211710166973,0.6810535455381274,499.53793314087153,3.0879373249815707,0.08967730982935247
non_039,0.12323877944978473,0.047508794211438894,3.232033144565965,0.1152411603065346,410.8196969440741,conventional,medium,non_renewable,6457.128919058326,4017.911182853565,46.41021013863327,1.9544000000000001,12.074722533326552,1756.3439985102382,0.706449231546126,566.1239947147075,2.4729638944053143,0.09677192381161014
non_193,0.10136359271494727,0.04522901461948826,2.6470088098236655,0.11526136477992241,276.6894250584399,conventional,medium,non_renewable,1885.9078368205692,1845.9741813811222,48.84568676292179,2524.8720646272054,17.26722352529912,575.2843747610656,0.7517252689293572,529.4823024753657,2.185001552155171,0.09239116054049455
non_181,0.08813838370731708,0.06362721902009741,2.8891765814606463,0.11562594318320367,77.94524386804497,conventional,low,non_renewable,3033.258016871665,1276.6277152068612,69.00082530720559,2706.910050463428,14.66877703576231,1751.6609608095946,0.7399450749458658,714.9767804558501,3.06301496767129,0.08673035583559272
non_174,0.12972916187936745,0.035530535232355484,2.975992877577892,0.041490417610243684,145.71381451329125,recycled,medium,non_renewable,3225.6832417095375,4051.4506064115053,25.205807353804893,4019.051311520932,5.29392762531404,1167.5701325777204,0.8159151883051152,618.9648932270981,2.8298512312596786,0.08041032748279466
non_160,0.1130927960891034,0.06262089949680759,2.793635247684826,0.03858669084404812,280.19886397404923,recycled,low,non_renewable,5175.117993651761,3374.7445578250176,18.180754706743155,3754.800550075312,5.965960960848507,1042.9956439385496,0.7679979857994286,549.5338328734726,2.4819030484707407,0.08926164310810106
non_127,0.13311121994297775,0.05492491056717264,2.618073414701261,0.16615933542487107,211.49125744372944,conventional,medium,non_renewable,2494.529169629178,20.648,11.78295524980446,4102.809162065101,8.937641019256,1375.4566329605282,0.7318447263300087,636.423031420263,2.6620679295336322,0.09240122210515299
non_164,0.10799334092310853,0.050766939266886406,3.8317783669756453,0.09587968301624955,337.1722120428833,conventional,high,non_renewable,6227.2822347068795,20.648,43.956416923455905,3699.2441593426124,4.578622191770271,1637.121820667342,0.7279358289848834,484.194782198389,2.950372232717287,0.09137917514601239
non_168,0.11667136759713016,0.04731994962216329,3.072987879236943,0.11927082833819855,417.77874400519534,conventional,medium,non_renewable,2768.546747791682,3194.0518555995945,34.42744601420005,3529.612901858272,12.49945355304383,1633.8499385430953,0.638603897731675,699.1609466048285,2.841094420528104,0.09282357029213228
non_156,0.09346286320472272,0.03451662468419767,3.004353512754751,0.10091803323039046,151.2492915118222,conventional,high,non_renewable,4936.98342817867,5814.50613632706,21.01552320343889,2723.3717923885747,2.852522710214717,1101.5285503921116,0.6424860385928861,542.7565752343191,2.1298257973455392,0.09898066748177053
non_061,0.07711447524650818,0.04478641567297536,3.262143698031455,0.13862580818422876,177.41768740058893,conventional,high,non_renewable,1070.3396653598447,4272.572694901601,57.07316698110773,3107.310989882724,7.962069693341524,1059.6896253978978,0.7072527255634273,548.287387771457,3.3815758739992563,0.08913316356184577
non_185,0.10843128443744525,0.05535655869400836,3.2303635626558673,0.10712643709118755,226.8726152799998,recycled,low,non_renewable,2666.803541694073,4573.05862256474,40.690054114942924,2948.209040894148,15.9472319222496,1096.4969763802462,0.7346898168769754,465.4802206977348,2.7322416522642614,0.09249748391193968
non_197,0.10851774381812815,0.021723089495376526,2.9049497270248112,0.0613290090355176,390.4289462133129,recycled,medium,non_renewable,4038.012940875566,6056.68564020482,36.77287221482081,2013.7578397990028,7.456278747643025,359.75368204944743,0.7955773105594409,502.7124761228554,2.426038676040697,0.079678054388714
non_146,0.11067443703241929,0.04151997895969296,3.4593079862363894,0.07461829365183999,373.50266685417284,conventional,high,non_renewable,2170.1524782000465,3459.358989406727,38.97674232032857,4377.25075342375,8.617784367553204,1262.4168416659109,0.7603762446350975,625.8719403641101,2.5468129650416813,0.0960971880589549
non_194,0.09695437316656459,0.056101896170289545,3.2835392098626093,0.11794233016613952,329.39977833342573,recycled,high,non_renewable,1868.0394088674402,3512.3584879947125,33.72797353201835,5121.674873241911,7.886426567788739,673.737380894878,0.7455818959824715,761.6967132622742,2.8864585233256115,0.09367737332099614
non_163,0.08316751610753424,0.05953403327056078,2.5500774254997562,0.1044524760950359,240.18157575805532,conventional,medium,non_renewable,227.0712756321018,3351.1724488508635,24.203215022837835,3851.885497405649,22.248449880783554,1185.5913603138517,0.699736777416534,636.3923080215351,2.8826795239068144,0.08820645736883899
non_092,0.09944588330102308,0.06357083442125357,3.316507332017561,0.08835051028516099,301.1307186404725,conventional,high,non_renewable,2867.2413484969884,5896.336764009429,44.55490394700024,2827.7783664332037,5.745053427846287,745.6675596314553,0.7144298313669663,483.90552124937653,2.7474514115467965,0.08246760604521028
non_157,0.1068595346674483,0.057596522715666974,4.394839446800344,0.12213784117275119,205.8218904227592,recycled,medium,non_renewable,2274.992397638205,4474.127165107949,28.784705469338448,3679.4022094619386,7.242477565051465,1638.8926552616524,0.7372901076616547,573.6762796528461,2.38825946131346,0.0998240383662437
non_165,0.09352346405482462,0.040545061427676186,3.0237054387335776,0.10115184114302879,277.37386979136755,conventional,high,non_renewable,2075.978487572421,2931.386271953008,20.40580878056398,3327.5601345849127,13.380131639566928,1004.7831687448154,0.7703962128306605,654.0331039639428,2.880996739962856,0.08592098962516452
non_154,0.09123590936349055,0.06396991390164428,3.582653938879223,0.07627842241404209,478.9541733876082,recycled,medium,non_renewable,5090.264057527197,5499.563477056716,62.562734057609404,5402.234032083754,2.7457413172790073,1355.4213144275582,0.7747407998841243,500.34039841801416,2.5888970585832043,0.09140001717069685
non_157,0.10503211764032247,0.0401903447024853,2.597776695586653,0.13870221199103544,364.310965107477,conventional,medium,non_renewable,2947.426573615522,5666.606646307593,39.517543481365635,3557.805338223653,11.005234139597826,222.83156471719724,0.6315619497530681,498.01300174705193,2.076348633123984,0.08730331125791448
non_132,0.1034884975629856,0.03877575545478629,3.5859530651059894,0.09112231187047583,277.99379114930997,recycled,medium,non_renewable,1599.4956989411576,2694.7929708526494,53.23032712457787,3407.4136604044306,0.3702532299790686,1024.6614658279675,0.844632530653033,681.1285012573588,2.273311363828561,0.08693141816381104
non_178,0.10136531783442435,0.033397233799469475,3.1842128516177826,0.12604371586859417,75.13367377731126,conventional,high,non_renewable,2109.3083701565533,1003.1059461227451,50.796783541892836,4501.677356212084,13.554536251803242,1331.811966522977,0.7846076369225373,561.0700243851778,2.864014177334261,0.08795045498718983
non_150,0.11453705306958346,0.042090854481435715,3.499383666621708,0.08278424147000707,166.00710630669835,conventional,high,non_renewable,3755.576199511106,5285.398127925737,23.699608212918292,1176.3008637679786,5.449024499650482,977.9539765131061,0.7431492577743012,524.599942552646,2.6336898167058536,0.08887064269398598
non_047,0.12426928671849638,0.03359517315585019,3.2160620401907005,0.06609546327731866,257.61893886389515,conventional,high,non_renewable,2940.5679337793445,3787.064763098249,62.75993236755575,1968.6187771805337,9.053075139478182,1702.3140071102857,0.721836509463047,803.9857836480531,2.722021476114792,0.09773901053863827
