Sample_ID,Energy_Type,Thickness_mm,Length_m,Width_m,Number_of_Sheets,Total_Weight_kg,Casting_Electricity_kWh,Casting_Carbon_kgCO2e,Casting_NaturalGas_Nm3,Casting_WasteWater_L,HotRolling_Electricity_kWh,HotRolling_Carbon_kgCO2e,HotRolling_NaturalGas_Nm3,HotRolling_WasteWater_L,ColdRolling_Electricity_kWh,ColdRolling_Carbon_kgCO2e,ColdRolling_NaturalGas_Nm3,ColdRolling_WasteWater_L,HeatTreatment_Electricity_kWh,HeatTreatment_Carbon_kgCO2e,HeatTreatment_NaturalGas_Nm3,HeatTreatment_WasteWater_L,Finishing_Electricity_kWh,Finishing_Carbon_kgCO2e,Finishing_NaturalGas_Nm3,Finishing_WasteWater_L,electricity_kwh,carbon_kgco2e,naturalGas_nm3,wastewater_l,manufacturing_cost_per_unit,Quality_Score,Transport_Cost
REN-633,Renewable,5.738452110978912,3.6263623044264612,1.4403989486485966,25.09699757958291,2299.8995297319216,9947.886416952635,251.7699670224151,378.4981529446059,4842.470308872766,6745.445133146374,166.57461150261332,103.34277562941195,4279.280942331408,1988.3316727999722,110.47456172868417,80.95625593929446,3319.41969139516,726.7663750204183,96.4291505414882,1716.3721257672005,6923.731357266982,1789.4681650575053,37.7759426849467,26.487061166130864,3342.552119764558,18014.221442197017,648.366929928494,760.5239505817235,35905.29464291653,11562.29050074323,89.53584690376469,60.695487080922476
REN-634,Renewable,5.7656534456438004,3.444426944581873,1.7540578363611679,29.826510201550597,3596.7768423720618,6351.766793971226,240.1020711703612,383.20191647998905,16369.90004481594,6227.618657022404,126.67203166287923,24.96732747427191,12153.073782376294,2497.275844988935,54.79661705884957,55.192130841947055,5325.641353102485,3929.1084117345104,94.0889028646535,787.6425729441848,3171.4506064893185,1106.6693134530933,53.32744259339983,60.14446674563892,3965.5518709655653,14673.232986031562,524.5787830687527,2117.191121083476,23059.046973379263,6591.431895789765,92.53207352000413,574.5352025881092
REN-635,Renewable,4.716328334320676,4.678745529888766,1.7196336132105452,31.37062031290489,2793.14012121781,7153.911163216165,202.05139532334397,345.8476684043995,10736.329516117155,5091.878094877769,76.54278065314558,48.13447200364067,6149.970260844698,2708.2454052727167,61.394046581874086,159.1997434130524,3431.991336643399,5214.006977825676,143.58629990493029,866.8329987407294,4659.867123922396,1269.8539783350163,46.36848967672738,25.013542459587086,2710.900148133318,12253.545782414838,538.2877581595384,3171.5691135473007,23774.387350671095,5140.029574114234,89.18446683623273,517.2318938835098
REN-636,Renewable,3.7670786336375746,3.8558973433328245,1.7727719355490696,22.841292078419492,1904.8707783796533,8010.398455093816,307.29154833491924,551.6797503214103,4880.544832155888,2537.4466483941146,158.82470729250548,176.99272749309011,7075.6104276542865,1667.4661132177882,68.00525312306526,160.17481581912506,7733.075807949099,4698.4601104335,65.75318526586275,1305.2902123182735,3840.318887174021,1191.648818709592,56.98366696776539,84.1589562244692,1496.9235996753691,11942.901776496838,620.3914228724052,1675.5475562405231,27972.1552811695,7373.102980300507,89.31521539657214,660.1438079572168
REN-637,Renewable,5.03881021537303,2.969227574963672,2.0621808056837185,35.32759609806037,821.1522057704992,10631.879888815622,197.88679911189624,535.0010416878562,6520.580764231048,4724.82537947477,206.94539405063642,126.41198771937951,9334.12413807899,3376.4663722185014,65.38844309171145,71.70418860177988,4216.30207261619,5437.585188563383,127.69363009935,1426.6676904492906,1468.9285754447533,1401.3384828915646,43.031534596130555,36.81651200911242,2224.149696851878,20570.25690511664,425.1254392812921,1664.6584933236932,38949.01059999897,5834.1357978865735,91.07792665556352,424.4561552510322
REN-638,Renewable,4.6247160421704425,3.451033862714009,1.517557448281929,22.718798164809634,2811.150961527191,9682.37846782782,109.4872344244183,405.5403700456884,18978.07327591838,6662.956540791178,223.08813949033672,288.4174558896822,5600.713658203,1689.5357072440688,49.76854993576644,110.528284076618,3189.2361264944566,5016.841631816425,51.56231980148897,684.2243730295222,3917.844024650897,1586.7823803089946,51.59072801753142,88.37043326680293,3308.2235474907093,22620.31279165852,783.0087855457688,2031.1780557563065,37729.530632951086,6510.873616301884,88.64637062274416,265.3148813638089
REN-639,Renewable,7.232170346861103,3.121492684347038,1.8808185729047988,28.32948036928488,2038.9933354787713,4465.657631452792,183.08880398839804,836.8026557302078,12709.355968680033,7711.930089557742,167.24800434905956,209.65943685694782,9116.567546972512,3174.746109107319,64.08918898650555,110.97706666949095,3932.1689333081704,1561.0867756336795,131.05596654100776,765.0680273693472,5899.187172509979,2637.068559409152,25.911097392186978,43.57958354109239,2317.3409138178868,26509.97928479067,338.99686476377894,1849.519192051646,26670.860768910217,8421.028729430194,90.58284284870685,298.3138180271986
REN-640,Renewable,6.021945002830556,4.671468920536691,1.7068709463145137,22.40359221180842,1834.7211358924612,4425.145311379794,136.44894019213635,334.09815735202005,8142.5342094145235,6768.421605515685,87.74862204318325,274.9572602972731,4758.011677987026,3485.1475019004283,99.91934692100222,160.66147411309015,5513.541566422631,4015.7067726495607,8.141720695281379,1584.5223379996776,8051.074964070837,1915.7638412260198,40.45890027637344,73.40291893431198,3072.1374981011295,24512.298765565683,654.4926726065195,2199.1545130395502,29622.824995027157,6861.8138575364965,91.07266028585718,402.59203618224547
REN-641,Renewable,6.1157361072726015,3.732108095422603,1.7203909219059499,19.64490337336133,3061.5653276912494,5840.415101057324,179.16984500806237,386.66960887642347,5041.2338477477615,7136.084183366553,220.75514182850696,213.85663695546262,3987.6234152796033,3382.189994534595,90.80191527193132,109.3859384200923,8337.060287774197,4537.55969076632,71.10874254209074,496.91783962354464,4533.537657054298,2577.1023937712234,40.90657296115578,67.47824018758924,1669.2680608035475,16385.871174927986,547.5440934504428,2010.1866067745555,28795.450956536082,6759.714893544311,89.55787147071928,575.5117850537647
REN-642,Renewable,4.494807618370512,4.2685570198955,1.9656476391652067,27.2185634410407,804.0022443022065,11115.40883726166,136.2968795514499,166.39334034106736,11197.13996488099,1353.8313343092636,102.92679540327673,199.3621243851647,8545.331766799978,2862.526852734124,55.60414451183138,104.7205403826578,4580.80221342139,3143.46004916094,153.62295413601032,342.5591361244934,5983.52671044651,1699.8803255544472,67.56381517871202,83.8306943105694,3541.902535240774,18117.214324708315,704.1671178272527,1732.641159652663,49330.36165932975,6536.17639846989,90.7535083595981,351.41483000548817
REN-643,Renewable,5.534445214475754,3.1011731097228292,1.2815898299128963,22.62438452317899,2351.509831331595,5819.114913872766,195.97320544587544,423.53775877097394,18657.848734892752,5525.634932253259,201.8561281473239,146.52732577322894,8950.33034308866,3614.2406263879093,68.05165228722012,111.26146413895918,4231.159769505216,2558.132630179014,111.1699696889165,565.3486528842939,2510.2465423765275,1566.1080678685616,60.448534540752355,96.28856264176079,1652.3740295327848,9911.946541705393,955.5591718478978,1788.7338349076522,14659.97879664242,6135.762000416289,89.86307648414714,567.5033567440416
REN-644,Renewable,5.985451040215466,3.4283608785438204,1.8705949527462475,24.41100522252049,2480.2221545596235,7515.365514322735,136.16439210257866,403.60996491810056,10171.900445805371,3740.2782127051587,143.80372448572774,184.04411967487255,8164.56406230686,1897.696978120899,73.21171597939167,169.62498275159703,4903.445418884866,5203.050148815713,76.82491166441875,1663.1037478652656,4663.1284478541365,1988.1186356414692,35.556649099387386,51.247917277450995,2380.5929243488104,19363.676979334916,329.65816822951774,2270.100700792561,46264.62844101289,6007.393861275121,90.31959387890699,394.50413455615904
REN-645,Renewable,5.017597271322113,3.4528952611049823,1.5054930129469022,24.710054613521,3038.4642718875994,9396.878521557446,298.17478931295176,555.5909572608431,10324.402193223255,4072.798387648389,102.30922931387656,215.13698976156323,9240.161440742802,2532.8648035018014,68.49834841273682,200.37371016023283,2345.4944761643196,4072.0032639432807,34.73032627565165,918.908758499792,3567.7952858529106,1535.0098794422897,44.21998833662109,40.32806064624917,1975.4422484752863,13874.316719359553,970.5913914383859,1123.6210384006167,34394.98653920834,2532.2694614604306,90.02051710668265,656.5932579793243
REN-646,Renewable,5.1836405258169584,2.9167792212476127,1.8753681950551317,33.51537936197003,1720.4791916928648,4429.307050006991,224.41678010872747,513.8296410713858,14325.053762148938,6969.934120059608,39.45746490817925,274.13261437611226,3934.4914189064425,2933.594848098815,80.70478795768668,114.34702179327576,7246.267542105334,2717.9922273043117,124.55695079536082,1417.3379779807838,5086.80840621361,1743.1972224867056,48.366486791677,89.49560326100035,2594.3739228643303,21110.455316102805,720.6405111468631,2536.217894706771,33191.61125500178,9074.884882111251,90.22606078311723,434.99512386347635
REN-647,Renewable,6.111957299395257,3.570362687824016,1.624540172426558,30.487878035701094,2796.8361098267997,9058.918033728743,216.97693108205277,277.89139938720746,8697.567848605917,5349.763532098339,114.1698805206553,230.78853819265538,13745.430970875836,915.2353381696541,62.296967617527045,175.61729829873286,4251.782183802713,4687.465397946194,126.45156684258139,1548.6122675600311,2139.541872212156,1471.2361858598188,57.87571539850469,79.19968234427876,2837.104453122546,26719.37985519613,472.4896264485505,1547.3676178745359,18697.07422236842,6101.965315040168,89.88576167613479,440.5457723148143
REN-648,Renewable,6.854786726281779,3.594939401349779,1.2756145379849873,20.84985898012613,2298.7714260970365,8034.2753161291,221.46178776738572,519.6988897498532,7524.971592682695,7917.920401439431,106.58249541927663,297.62020346003186,4173.310459273687,1362.5244071946975,86.01736778579868,145.11854165428306,3186.6530092406183,4703.582463573912,116.34066592181597,1114.085162100569,6024.079323127888,1679.5979634773746,32.03315478826182,114.46907346467323,3384.475533750117,18572.023920841595,750.4249305142499,2839.8547003795793,39496.35013070641,8199.565063863252,89.60115913134814,365.6375209539725
REN-649,Renewable,5.60494372057969,3.531451992403275,1.9971749299479362,25.29159054787469,2028.7490281201876,4461.048372810226,153.40421597426936,608.1854280915337,11483.500477264413,4608.686464959589,142.8459431331136,144.41660427227743,10181.008620921817,4649.224985107412,115.99933966011767,103.27039085246804,3275.288886969836,1774.0757781728198,141.09707330753054,1002.5836884259863,5860.417558066514,1660.4499269578484,32.521341891701766,17.053029735606103,2045.909768309869,17670.59795200368,1002.3887079860585,1610.9278566261232,42696.62865888803,7007.823129404516,90.7402952845095,421.7126973502499
REN-650,Renewable,4.9664423182654165,4.375852773643453,1.2275513574650474,27.37553401294302,1974.2666265881235,5858.416650899597,184.71922717014397,392.4746164259948,12170.543077484552,5396.466503002667,128.97532228298306,276.24648500693024,9439.793605277238,2420.4652314313057,124.15981526498618,149.4692483226349,6046.089351712396,3821.1310904596367,101.5035291556245,543.3715123844215,6398.541454742926,1416.5790496554982,43.50567798899418,88.77178773593246,3708.160652147606,17052.726623283317,146.91908898367046,2467.9615623181357,41650.47186747775,8666.291479378553,89.5897613844364,434.1210626552913
REN-651,Renewable,5.452791624661629,3.689701091706107,1.9928018845693074,28.82108179514176,3453.074691344139,5244.978386449896,291.31070793030256,216.50694038751115,11506.249022803004,4024.8008250392486,149.92185026341153,329.00267567964676,10279.52142959437,2555.6065068613784,48.53505412381338,66.94848146255481,6278.736333873433,3635.7351278046654,80.51097416453092,741.1920993979411,6422.115777316042,2442.5104414646153,42.60329958170875,96.73113880185123,1706.9651203374365,23859.019044896922,831.461263707698,1465.7109679615915,38116.737952619216,7662.643860946538,90.1709391870115,244.4693281764353
REN-652,Renewable,4.021908777703214,3.8061810895275316,1.805009795023178,24.572014930096266,2006.9713077898439,10329.795777670432,147.64101975776572,421.76928469544237,14474.28198677281,5344.955803184991,267.05536456923244,73.88608579653456,5066.7528306273225,2595.0157161016355,73.50228861672555,69.45885101577059,5770.529817453012,5077.40902366043,62.491494467046394,512.4765017729621,5273.760055563239,1676.9604013787357,37.38893846777467,31.596034139823516,1786.649026685421,20943.287719711225,487.54029597861734,1666.093426477062,10177.14641540936,8882.81794073051,89.86803032642455,546.4154508029825
REN-653,Renewable,5.482202618280211,3.692169478951853,1.2225021775848512,29.226955269962332,1908.9285698533708,5763.978544794778,252.10454040438992,537.9185765959371,7565.171119168813,5662.746463823924,199.30057230086913,187.93152931771334,10276.955782357994,1219.3049047330412,119.10962982256211,109.656839369619,3248.73893003376,4312.686511044104,102.25399166446336,1269.8925090181185,3927.936960880441,1161.7497666522215,42.97780891537543,63.323108384712874,2849.216886321773,20507.070212214414,535.9324126384557,179.3189221228938,36200.75206204864,6139.929238065265,89.74739956274118,454.83475107016477
REN-654,Renewable,4.391554799914788,3.4186379596493985,1.742548187007711,19.893690940044316,1739.9736513099588,8412.516783331786,225.7306765248738,504.74491166593583,11017.323870488455,7991.8576212265325,146.84428086067578,141.64682608775132,5032.019693174434,2376.564769422947,68.98907564604252,94.79787510373814,5597.4795532696935,5076.774051820636,97.04006711135384,664.7002192221585,6267.9424835098,1466.875692313029,43.39312989534005,58.84041546195963,2216.9315563337504,10844.759883194627,532.081197102369,1733.5299198589,23048.216745426744,3734.956797518505,90.86396161644183,263.66480707270966
REN-655,Renewable,5.744670952508462,3.1240682664553647,1.7500913305799628,28.844559414322177,2211.1158298407895,5166.562722724988,205.12517092831828,129.48747526553927,4352.887286483368,5192.629675619603,50.27354268752045,338.0962515808262,4622.169972642972,981.7757265847549,106.87863059853376,161.54221056053808,1695.213260181671,3333.7773405466787,109.9091740571724,1127.1087359166975,7316.550925187083,1670.9916516580138,76.75977503954397,21.81013852690687,1817.5942260063935,11022.293509327692,582.0036533473223,1884.3811655358707,24640.91681689312,7706.973440798356,89.27428163657726,399.6643287512445
REN-656,Renewable,5.118625132569676,3.4799830248509145,1.8410513796918053,27.522569661654007,3095.818828962105,3903.7106323241796,193.27556918761937,471.1248987145331,17879.683560816655,6692.7166564335585,157.6573654832203,320.27832591832293,6072.235226165357,3258.325491336391,77.71685864082208,194.6945384155349,7155.278568715064,4087.636827645867,84.01993903370713,1256.1684234684956,10921.735543531875,1966.6340349541629,52.121552580893685,76.36560267756309,2877.404032980873,23348.94109278047,693.8876118495756,2640.3981835187,30879.18684779762,9320.653340355626,89.97261746925199,568.7333704502589
REN-657,Renewable,4.847915833704759,3.450836027242616,1.8768340980387506,34.038644496733745,2657.6287715533103,6877.024177771378,246.16652912857634,477.00381352906595,10791.869219063507,2974.348065846953,125.26949583126341,289.83995345641364,7565.694075950934,3040.203008786398,65.42459676584392,153.42514648136896,4016.5183553239303,3999.279054380724,137.88587756929007,886.9370608649642,1246.9319399909368,1572.367525354835,43.679983588598986,24.353719159526143,3508.7981994698016,23361.464543374022,346.04727440595093,2341.7620593191896,20466.33207311445,7921.1289380629805,89.23981432591013,395.78386679489097
REN-658,Renewable,5.267766567157741,3.7541309543328385,1.9580386510219265,25.64312860532933,2199.3672473514625,4670.684936359837,187.51402449825144,269.1562687448298,11982.386561375431,3017.576954955648,151.14231966727522,181.16059895560068,13505.142670023793,3032.529303872656,89.44353247912584,108.73119102842648,6231.225383818418,3690.41200860242,82.02559702595286,1283.2867529076188,5288.124366855469,890.1722713623287,32.86020775279537,104.53030202244372,2413.546497018496,23759.258486012546,339.3349712381662,2516.363961852334,12280.961532072193,3718.686783664186,88.8932325644674,505.9543693652287
